,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Neuroblastoma,0.0,0.015602040026108932,0.05932742216359418,0.1405762645378564,0.47084920543166964,0.14282509249175884,0.014463975178167558,0.2106217388158989,0.07458764538374885,0.15314192961063064,0.1482381920302839,0.28898254200538814,0.1273434945264015,0.22332399613786053,0.2911053431304197,0.10091992235821955,0.16755141341543647,0.011036341534024911,0.10188573260492628,0.07895611083530564,0.16909219182873153,0.27700220134691217,0.010763138650461648,0.021148228679250473,0.05077860272683935,0.0498173684372221,0.03825793639564523,0.009303121942391617,0.12765317342830484,0.06323205431628467,0.07597317801914298,0.14943393624485396,0.118007132990746,0.005107795429696191,0.2253115007128696,0.04085402585268309,0.14973343934056405,0.1690491431169597,0.14855021692962594,0.0658283742654794,0.5527980084327264,0.19211775718954885,0.3629127322660289,0.21225207404949326,0.007646757174817609,1.0866650723863247,0.09747200724159581,0.3227383907803376,0.1681440132878269,0.7504485487993212,0.3358088162860648,0.04909736112628105,0.24899600052692447,0.34829025817363524,0.0708855068979622,0.08728331480821443,0.12783332154391744,0.0038535444250082586,0.06665355864760578,0.19601316392575704,0.12857225826866933,0.3274564852669413,0.23290042037805833,0.017269249745799076,0.09423869103193283,0.1568693816661835,0.12702800333499908,0.06562534719705582,0.1716004908084869,0.17344836890697476,0.2170521318912506,0.1874829977750778,0.09945460408926009,0.21669434010982516,0.23072315752506256,0.04930534213781356,0.0397387221455574,0.1737952828407288,0.04484193027019501,0.18557956814765927,0.2056422680616379,0.15307611227035522,0.15710769593715668,0.051840685307979584,0.04314431548118591,0.10866318643093108,0.2575739920139313,0.052666477859020226,0.22447702288627622,0.06889035552740097,0.210243821144104,-2.2565130208818118e-08,0.17163437604904172,0.05192213132977486,0.1165968403220177,-0.007836963050067423,0.044358883053064346,-0.008799077942967415,0.16545644402503967,0.153249055147171,0.22787557542324066,0.19667696952819824,0.18274560570716858,0.24469479918479914,0.1220996826887131,0.21010696887969968,0.215434730052948,0.1674012392759323,0.12026865780353545,0.05030205845832825,0.15377365052700043,0.12003278732299805,0.22988361120224,0.18735927343368527,0.18486511707305908,0.21255633234977722,0.1744115352630615,0.061513453722000115,0.21201404929161072,0.12829026579856873,0.17080229520797727,0.21219360828399655,0.044738635420799255,0.23495039343833926,0.21367669105529785,0.23294362425804135,0.22224991023540494,0.19304397702217105
Colorectal Neoplasms,0.05998535012897239,0.145046610716609,0.12011371924204442,0.20735818435885411,0.24920731880005642,0.05880286164278477,0.45466238428995626,0.09935277857861945,0.06461483426265488,0.18277102866711742,0.19541630681021951,0.2671485594052466,0.28412512706847765,0.5989597087173276,0.12870741719263842,0.36303438752576744,0.17046167478110189,0.2105342847683661,0.0682318696003533,0.13539315645605424,0.04842979790569647,0.31435574597264826,0.07498551182990265,0.2436634438489378,0.21319621084621676,0.15765623076216367,0.2813809314978527,0.12159273489026973,0.019818801840500683,0.133541886939635,0.3936804893946901,0.13208682307440342,0.2653252923657112,0.11592119112161815,0.1589916872602139,0.23821941074160688,0.18795743815127597,0.2783441260483891,0.26920908315735204,0.05329896646407206,0.3765876204182889,0.12393704785573945,0.18324492315639,0.1478771003845553,0.07774021957483336,0.187466929940173,0.11395580854841285,0.04301970718709595,0.05905428630652296,0.04252611549815497,0.12845805554382062,0.10460773847851983,0.129792970690145,0.3135816542763722,0.18176840765191804,0.43335033370939297,0.005713722687882213,0.16586843962018707,0.1391724804716458,0.24602720659909877,0.08130624361181264,0.3276568878402028,0.21182312241811474,0.055844110965259264,0.13033626973628995,0.2445854842662811,0.07031643390655518,0.10555768013000487,0.27570459246635437,0.27901569008827204,0.12027175724506378,0.2894834280014038,0.16820742189884186,0.2912766635417938,0.3140453696250916,0.11058405786752701,0.07993319630622862,0.2708229124546051,0.08753322064876556,0.2620985209941864,0.29237744212150574,0.07711834460496902,0.033215820789337165,0.08734446763992308,0.021063243970274925,0.094570092856884,0.3177246451377869,0.08626607060432434,0.2682712972164154,0.10359631478786467,0.2792671322822571,-2.2562550938687306e-08,0.2643050253391266,0.08834142982959747,-0.00021075588301755488,-0.006552420090883969,0.07156802713871001,-0.0077761695720255375,0.20522221922874448,0.22375740110874176,0.2757847309112549,0.26949653029441833,0.2889278829097748,0.31552901864051813,0.043001338839530945,0.09282490611076354,0.26962810754776007,0.26074445247650146,0.12021800875663757,0.10782522708177567,0.22005903720855713,0.12479446828365327,0.171706885099411,0.2371430099010467,0.26392224431037903,0.117299422621727,0.07531424611806868,0.11931556463241577,0.29552361369133,0.06386722624301912,0.2631011009216308,0.2884739935398102,0.0652850419282913,0.29987049102783203,0.2510720491409302,0.30109333992004395,0.26916506886482233,0.06799188256263733
Eosinophilic Esophagitis,4.19984254784872e-71,0.0,0.0,4.959983812516553e-45,1.1677238605082586e-67,1.334147469010655e-16,1.9463490426128252e-16,3.7390205875051026e-22,4.1820331534534915e-12,1.1764724316098363e-280,1.9541596818153794e-45,2.850802868845837e-14,3.205956799307006e-147,0.0,4.8862815952586687e-14,3.578903463976794e-276,6.825239986960162e-39,9.066660278660953e-252,2.508181682355659e-37,8.254655486175002e-98,1.815067405915039e-22,3.9295390016320276e-25,1.0867628207714416e-31,7.861911325296166e-196,1.5314254240622664e-28,5.750653669827846e-14,0.0,9.618928533698098e-09,1.1572256071084978e-70,5.595985670107963e-32,4.776426964871556e-15,3.9694188210104065e-20,9.254999656750042e-11,1.4532129612507815e-32,3.071482897391792e-11,4.4938421297352475e-243,4.733201318548291e-16,5.818197371400385e-07,3.1835367855289225e-13,5.59163552876115e-21,2.607469423239304e-24,5.417512103992617e-38,1.6033725722617512e-31,1.0579392464821178e-59,1.0601287810899125e-210,3.623020435458877e-20,5.150072998844592e-120,3.9422693617712085e-17,5.6687725437765066e-11,9.020705934850456e-34,3.5730577637594505e-60,2.3975320267053917e-20,3.464572747682673e-42,6.534372914922624e-60,9.07491184098714e-20,3.638079499498217e-285,2.3019800265345806e-49,9.5765393964141e-67,1.255139133586539e-171,7.676453647345174e-33,9.141311416718201e-37,2.029527506954848e-59,0.7678941890488911,1.8324885639501535e-71,0.2250482589006424,-0.003993482794612646,0.23669858276844025,0.5050911903381348,-0.002813126193359494,-0.003438481828197837,0.14748105406761167,-0.0017458106158301234,0.3418050408363342,0.10626115649938583,0.12674802541732788,0.5312741994857788,0.4846665859222412,-0.0029650258366018534,0.4527694284915924,0.2018774598836899,0.10328839719295502,0.22779086232185364,0.042565628886222846,0.4051626920700073,0.3413909673690796,0.2824649512767792,0.213824599981308,0.3846028149127961,0.2345207184553146,0.4016536176204681,0.04325369000434875,-2.3104339774704385e-08,-0.005199762526899577,0.369618535041809,-0.00019101929501630363,-0.006635451223701239,0.4652624726295471,-0.007748204749077558,0.23021647334098816,0.2292415499687195,0.03238680213689804,0.12312463670969008,-0.0006844036979600787,0.1289344429969788,0.18538632988929749,0.052797630429267876,0.2229698151350021,-0.0036899433471262455,0.28267183899879456,0.5546794533729553,0.21279589831829074,0.24045638740062714,0.1824093461036682,0.2073351144790649,0.08511706441640855,0.10234235227108,0.1278117746114731,0.5333122014999389,0.14222729206085202,0.22309190034866333,-0.0027574039995670314,0.08241027593612672,0.3697981834411621,0.22173303365707397,0.029482424259185794,0.018542874604463577,0.03835400938987732,0.04215714335441588
Osteosarcoma,0.2953932355990699,0.023455851251377925,0.05657088260383805,0.23333691531013454,0.20695434423109993,0.18895094646798324,0.2360604098788935,0.34795678153722587,0.08254797539063798,0.12523176506267683,0.07954445857870185,0.18972423482122605,0.1914462268807817,0.05537379245467408,0.02294613373582125,0.3522600272384531,0.32024820383418073,0.02126549283200618,0.15346982475266155,0.5195001372425629,0.06777803042644968,0.21019683562681418,0.03643612630607605,0.10182239472535093,0.10894482830638308,0.13774925001870575,0.12312581071379262,0.045194996925938036,0.016081781939042018,0.17107160689734865,0.08172583970889123,0.06723350152735519,0.09215747348131552,0.11306227583042554,0.18782349699363546,0.01875766324429068,0.030295245342213506,0.006438603738464818,0.0371172687327207,0.04592365900168672,0.19399049291418502,0.2322002199556096,0.10651316829619899,0.1896084082963233,0.00432993657360686,0.5724029083678595,0.12429766609861465,0.06961468773355603,0.08443019707964156,0.3308539555315263,0.296864498609757,0.2733843328299581,0.12367044146081536,0.18034311456439148,0.10294323249830035,0.09619176551018273,0.14931869850914253,0.1752264596500051,0.31034641233545013,0.14517138017428718,0.16544016925547325,0.5066995774775246,0.32792529721151237,0.13442992432690215,0.15500222146511075,0.12252714484930037,0.2930030524730682,0.04351598769426346,0.12321514636278152,0.11608916521072388,0.40000838041305536,0.11578961461782455,0.05510567873716353,0.19381071627140045,0.1961549967527389,-0.0006675850600004196,0.004611074924468993,0.15478035807609558,0.01553275901824236,0.1754532754421234,0.1683956682682037,0.3317943811416626,0.24002145230770114,0.14642824232578275,0.18082489073276517,0.24638074636459356,0.32150536775588984,0.13987909257411954,0.2697177827358246,0.15506021678447726,0.2256084382534027,-2.248375885471887e-08,0.135268896818161,0.1313270032405853,0.06721518933773041,-0.007151514291763305,0.009760431945323944,-0.007880412042140959,0.21834561228752136,0.13656063377857208,0.283625990152359,0.1387011706829071,0.12829761207103726,0.278305321931839,0.2952925562858581,0.3572328090667725,0.249682754278183,0.12752069532871246,0.238055944442749,-0.000670642766635865,0.1617346704006195,0.22911271452903745,-0.0004337616264820099,0.22934326529502866,0.13447293639183042,0.3916432559490204,0.3531859815120697,0.035642772912979126,0.18184529244899747,0.2931242287158966,0.11435823887586592,0.17476819455623624,0.1512432098388672,0.27427431941032404,0.25347632169723516,0.2383529543876648,0.2711286842823029,0.3120673894882202
"Thyroid Cancer, Papillary",3.3804006250481685e-07,1.1381361307875253e-07,0.003020127621320466,1.8390044521620055e-07,9.523772276078126e-07,3.357771196487364e-07,0.004131503987533954,0.003250180208187159,0.031708010160975304,0.0006878048120546171,7.461077987362844e-16,2.1048308805594281e-07,1.23664801352504e-05,1.1152336635157209e-26,0.013597223458921188,0.0024330726766047506,2.4391549424249128e-12,0.1847040894970305,0.0022934843172835026,0.16070660357424288,2.098296622192286e-09,1.0423689422852965e-06,5.905731105887581e-06,4.2843968907473705e-30,2.6407067462468137e-05,0.0004392419928991234,1.4871242684602776e-12,1.77485772806378e-05,0.0014755986449755422,0.025228720214319544,6.069290088427799e-06,0.014301936661052473,3.663705892042537e-09,5.840674320932711e-14,0.22787280103905347,0.0,4.2444135222635646e-06,0.6026801021924862,0.0005821969784930636,7.36120789104867e-05,0.018921379440397314,6.678688267056648e-08,5.201640095315413e-09,0.06099989730654551,0.27711573349007906,1.272166986360178e-07,8.796752638493809e-06,1.1525355170043562e-09,0.019600859315278836,0.18695160362162636,2.767712542913657e-05,1.59977351002247e-08,1.2900702569542718e-09,2.4459965096520557e-16,1.1845134897699114e-06,1.0337662437711864e-06,0.1201032949447728,2.605881392702867e-10,3.6591399066997854e-30,2.6583681275336536e-08,9.63779087954914e-05,1.711171834264553e-11,0.5845634206614345,4.346262063051065e-06,0.16115503013134003,0.02658678218722344,0.20293718576431277,0.27851176261901855,0.03625411540269852,0.0319434069097042,0.19481052458286285,0.043623462319374084,0.20208922028541565,0.1203213334083557,0.14113658666610718,0.2793291807174682,0.2583189904689789,0.041301660239696496,0.2425702959299088,0.16601185500621796,0.11664028465747832,0.20965504646301267,0.10687828063964845,0.2411101311445236,0.22033117711544037,0.21310314536094663,0.20474511384963986,0.23349194228649134,0.20046328008174896,0.24790555238723755,0.09250204265117645,-2.2998655424544268e-08,0.0265756156295538,0.2229779660701752,0.04410587623715401,-0.006501607596874238,0.24784538149833685,-0.007374023087322713,0.18577346205711362,0.16798463463783264,0.10321006178855896,0.1258290410041809,0.048585761338472366,0.1510769724845886,0.1760208010673523,0.1367544531822205,0.19515994191169736,0.03318887948989868,0.212189108133316,0.29110684990882874,0.16095447540283203,0.19061449170112607,0.14822268486022946,0.17746278643608093,0.10265164822340013,0.17078351974487302,0.1666136085987091,0.29316246509552,0.13847529888153076,0.2002327144145965,0.03750613331794739,0.10996291041374207,0.2257195860147476,0.19652675092220304,0.09454174339771271,0.08861877769231795,0.10320626944303513,0.1212510019540787
Retinoblastoma,1.2982282944804191e-61,2.7023390183278633e-86,2.3822802826778372e-20,9.367744764720405e-36,7.369905283580464e-35,5.201328869615602e-12,8.120567932812002e-17,1.7509362392872828e-08,0.2095019641178286,3.2523220247031695e-23,3.537041688493307e-37,4.202936159669286e-16,8.238136901722048e-49,1.7738603216180133e-151,5.36176326576803e-09,1.1748638877997851e-14,3.2917178243863e-41,1.8289557350867736e-07,6.584391305321334e-11,4.4000889912692007e-70,9.53348691997132e-17,1.7534175331673323e-19,1.4549500228153546e-09,3.1599319796299703e-140,6.568571662918013e-28,4.7969515735801755e-15,5.657185491898717e-23,2.695410779756419e-10,1.2047569980956819e-70,5.815676171007737e-05,4.330450757280675e-10,1.2057772243991689e-06,1.1797890441024542e-11,1.3691958073253456e-24,0.0016039443409042742,6.062791756502527e-91,5.33675705873683e-17,2.6069144391427345e-08,9.248486047769736e-09,2.018926081258647e-14,1.2330596156258052e-05,1.3012575403532457e-22,1.888147696751412e-17,8.820234541932885e-05,1.9147201384981643e-05,4.190025439515414e-19,1.5621009757601762e-20,2.455059352388759e-18,2.492038365012973e-05,3.7607269652494657e-22,4.387273988951941e-34,8.965496803706487e-19,1.918106961527035e-43,2.605573329560478e-44,5.2361881797724876e-20,6.9007859882799615e-25,1.461760262533616e-30,2.9466157694950356e-60,3.7571615243143877e-103,4.299972420691054e-23,1.7701340580547695e-06,1.24670814960368e-45,0.7300332189422479,9.81882165312498e-51,0.1986582726240158,-0.00607849983498454,0.2414316684007645,0.4461195766925812,-0.00536462850868702,-0.006252105813473463,0.17281165719032288,-0.004384172614663839,0.2857086658477783,0.07538329809904097,0.10296765714883804,0.4571491777896881,0.4277171492576599,-0.005901035387068987,0.39439770579338074,0.16863547265529633,0.0779680386185646,0.2366459667682648,0.08505941927433014,0.36185336112976074,0.32729950547218317,0.2703210413455963,0.17084750533103943,0.34701234102249146,0.2090024352073669,0.36202937364578247,0.015041040256619453,-2.3235953605649226e-08,-0.0071054184809327126,0.33154183626174927,0.031049551442265507,-0.006359389517456293,0.4133421778678894,-0.007242207415401935,0.20413199067115784,0.19722005724906919,0.011751823127269745,0.10367494821548462,-0.003820455400273204,0.09066285192966461,0.19987563788890841,0.09060099720954895,0.18804641067981723,-0.005812355317175388,0.26304370164871216,0.4793436825275421,0.18239527940750117,0.22559598088264465,0.1687089502811432,0.17941150069236755,0.07159063965082169,0.1287131905555725,0.1542757749557495,0.4635415375232698,0.11429496854543685,0.2307103872299194,-0.004714399576187135,0.0586056038737297,0.3395655155181885,0.17987997829914093,0.013988632708787918,-0.0004390083195175976,0.019592098891735077,0.08466411381959915
"Carcinoma, Squamous Cell",0.3866766006593914,0.0007440744667598847,0.3003003899196827,0.127718307992025,0.002505033571176024,0.5128906512523093,0.6010123599792803,0.794344061880611,0.0027804431856557127,0.018285460659548287,0.005733085799906038,0.22600650065185876,0.0021228025857804684,0.000230631302232539,0.03511567286019059,0.0018816845061737392,0.011667420263385977,0.008143432945119078,0.0,0.0715293375531485,0.0030497430960945335,0.009362122294599373,0.005168738227886864,0.2601604428529951,0.0044273872619928715,0.22301214382131196,0.014456914072678751,0.0016012195334581792,0.022062254529662054,0.17979942574560534,0.6046924706796863,0.04893089081327969,0.09524663338859615,0.006278585501566069,0.14762766363832444,3.760001345919731e-07,0.03130176068334836,0.5083576955088769,0.11263423545971214,0.0852138842800273,0.0011156141465825475,0.08670660362799981,0.00010199088307945009,0.13275898666922128,0.24269754360475856,0.11836696056281668,0.0909837292387168,0.003161140719288215,0.05478141951477799,0.07996922749298989,0.0,0.00037970850197684164,0.0009212874761012049,0.003322567536189202,0.058710200912092066,0.1842964732322324,0.14096023649307696,0.11278225564942097,0.0013851599101047838,0.20102792565459063,0.002560033860633025,0.02271398047158053,0.2635844644336005,0.014605690616763192,0.014608081430196762,0.0390252247452736,0.09422262012958528,0.04128709062933921,0.04066447168588639,0.04158657416701317,0.18989084661006927,0.057552620768547065,0.03477959334850311,0.08431711047887801,0.08934643864631653,0.03761252760887145,0.02807430922985077,0.05303838476538657,0.029224948957562443,0.04342857003211975,0.05777245759963987,0.12452879548072815,0.2072417438030243,-0.0012847187463194132,0.012632394209504128,0.055051792412996285,0.1074632853269577,-0.0008694704738445581,0.06993581354618073,0.006139881908893584,0.08217298239469527,-2.287375444609552e-08,0.047276444733142846,-0.0008895538630895314,0.22518256306648254,-0.008043152280151844,0.03882084414362907,-0.00871546473354101,0.0495118573307991,0.0290263220667839,0.11013008654117584,0.07894812524318695,0.04851159080862999,0.10670271515846252,0.10509385168552399,0.2110607475042343,0.08810700476169586,0.04411575943231583,0.05560514330863953,0.04249646887183189,0.019410915672779083,0.05112596601247787,0.32360801100730896,0.050900332629680634,0.05289357900619507,0.1914728879928589,0.15935736894607544,0.03656242787837982,0.06120194494724274,0.10778323560953139,0.048345126211643205,0.08128348737955092,-0.00104669074062258,0.08429469168186188,0.10613760352134703,0.10261980444192886,0.108279287815094,0.20895990729331967
Glioblastoma,0.0015105637200540896,0.007393121439579196,0.019269167544430678,0.2264469599598094,0.0011275477448766504,0.00845210933279748,0.024428836261176066,0.02375416423996721,0.0033977225849388497,0.3314885034133688,1.851940229222498e-07,0.0002317587137529748,2.1763810989436543e-06,2.5437194279996884e-06,5.154757457105431e-06,3.3911736947831976e-05,0.0003837010009962057,0.03159445062461085,0.08755179448756245,0.0007118691056881015,0.039776553612960674,0.0011816566739500597,0.004475663867209607,0.0006753147287414052,0.0033598324606413754,0.41134552039300065,0.3914242163613537,0.00015111803713552057,0.028477413660101845,0.2061017378250595,0.002411396061740602,0.014381186386840345,0.025188892090486643,2.024710621229996e-05,0.22263057202447567,2.725812443495031e-06,5.495172832496435e-05,0.015117541691626567,0.060558508935141094,0.10776540228511204,0.8162492450616152,0.27410775012395155,0.0259188434783288,0.182706799363919,0.1511538571243598,0.0,0.019591374713713562,0.06539512207424956,0.023196076190694265,0.022102712671852667,0.009680469476112652,2.9197267889651347e-06,0.00012287155839588957,0.0,0.033979488317788256,0.00032755192317002397,0.14719614476846118,1.7448996715681553e-05,0.39555353891948025,0.0866490614920015,0.14874732166673887,0.6501734325482581,0.3306567245516247,0.004671233561600375,0.09403085708618163,0.08088745176792143,0.2301600575447082,0.019106891006231308,0.07824979722499846,0.07329609990119935,0.3338983654975891,0.0748300701379776,0.023712532594799995,0.13561376929283145,0.13838906586170194,-0.00208989973179996,-0.0009986270451918244,0.10762024670839308,-0.00024821181432344014,0.10847370326519011,0.1076820194721222,0.2689099907875061,0.2348351776599884,0.08223935961723326,0.12701678276062012,0.1800857037305832,0.225082129240036,0.08166053146123886,0.17782349884510043,0.09456804394721985,0.16112080216407776,-2.270746790600242e-08,0.0917300432920456,0.07423059642314911,0.12258335202932355,-0.007119052112102509,-3.808550536632537e-05,-0.007703357841819522,0.14115166664123535,0.07931548357009888,0.2130328267812729,0.09784825146198273,0.08235120028257371,0.19915395975112915,0.2408751845359802,0.31469142436981196,0.1750856637954712,0.08418947458267212,0.16720442473888397,-0.001797321136109531,0.09224251657724379,0.16070920228958127,0.0822739228606224,0.1486520618200302,0.08690224587917328,0.3308468759059906,0.29554793238639837,0.011745756492018701,0.1158563569188118,0.2381195724010467,0.0753556489944458,0.12258946895599362,0.09055797755718233,0.18652041256427762,0.19212673604488367,0.17565113306045532,0.20543359220027924,0.28295657038688654
Astrocytoma,0.010490934790073441,0.016945797444970854,0.06313108654229466,0.26184785975604696,0.028901105786710034,0.08344644911806855,0.19124965935594448,0.06818842788341373,0.07469426449162442,0.005334279055195911,0.01203362265970841,0.15785949403341765,0.003648297004040637,0.12725558664715364,0.33472297834758513,0.0013243627734090455,0.2184773699085658,0.1545142791341878,0.25252381253291606,0.005106455877480766,0.03498933566683421,0.29454116010197384,0.05940211288162612,0.006942703228445585,0.03281196006563552,0.12343576054234753,0.02444194724291993,0.18791719718139788,0.11211410982277566,0.19973101839078564,0.23096159829916055,0.06527550757865222,0.020099836505157474,0.0003391300680093339,0.16254551161389233,0.003249887158381175,0.0011620755162078077,0.34060567030998695,0.014679743099628712,0.06370704337326069,0.11826319372180866,0.045993218078225095,0.010351648469063533,0.01187853426805427,0.23319733757718328,0.13235538292694626,0.005192145290684627,0.2797890842398031,0.3447278995752973,0.7650430032018686,0.07419652559277061,0.02606004794043954,0.08169316025679756,0.04877271037011182,0.5929653884835788,0.06459107249906375,0.06063332357489363,0.016614894760987407,0.35861596375404936,0.16639321726451795,0.14227480081660987,0.3542933424541138,0.3195200543021384,0.08592182789509416,0.09163279831409454,0.1517217457294464,0.1155620962381363,0.063965305685997,0.16633343696594238,0.16677629947662354,0.18836244940757751,0.1752596944570541,0.09559054672718048,0.19666732847690585,0.20967659354209894,0.0576929748058319,0.041852958500385284,0.1749072074890137,0.04814092069864273,0.16425658762454984,0.183769091963768,0.13474352657794952,0.12359139323234558,0.06086749583482741,0.045001290738582604,0.10578137636184691,0.2367269992828369,0.06146139651536942,0.1908455193042755,0.07704183459281921,0.197637140750885,-2.2697721036024632e-08,0.16629299521446228,0.060716457664966576,0.08227916061878204,-0.006897051818668841,0.04193686693906784,-0.007811294402927161,0.1476125121116638,0.13442146778106687,0.21751520037651065,0.174508661031723,0.17517684400081635,0.23136343061923986,0.10659059882164,0.17533466219902039,0.19722372293472287,0.1616427153348923,0.11498717963695528,0.057625345885753625,0.13415926694869995,0.11470530927181248,0.17520278692245486,0.16476890444755554,0.16296446323394778,0.18719267845153809,0.15025894343852994,0.06989818811416626,0.18700113892555237,0.11837733536958694,0.16164985299110413,0.1914166063070297,0.05322725325822831,0.21375070512294767,0.19772441685199738,0.21742740273475647,0.2119421809911728,0.15409174561500547
Esophageal Neoplasms,4.271908584895193e-06,5.201133405490394e-10,0.0009854643220266334,5.332453093618365e-05,0.0035925084153436274,0.028450781416912724,0.0031257770626758907,6.200455823156767e-07,5.329796824048139e-07,0.0004522714061145111,0.00042226296024787987,8.881176748110141e-07,4.956516758450202e-10,3.1485651525028604e-11,1.9515097945564112e-08,0.0015981932365817983,3.503837960517182e-09,0.0028842946731607966,0.46313916576676417,0.007531046311921958,2.5330137517705254e-05,8.768574535870762e-06,3.6475220150922265e-05,1.767047515083538e-19,9.04757573940624e-09,0.472115704531277,0.05848581263935934,4.438215149321964e-05,0.21520562961786377,0.268126311575971,2.0776271528972288e-20,4.3379627146486136e-05,0.00024407528835399924,7.541019258217987e-07,0.009482552475162897,1.5187559532389873e-21,3.5458171280708233e-06,0.12294897993168942,0.17673686617589268,0.0019318751015393644,5.449604117806989e-07,0.05412240797271695,4.4346963414655185e-06,0.021821822011868802,0.29264749843876964,8.996096809138468e-05,6.086370308444994e-07,2.2691711135204488e-06,0.3302966380868872,4.275797111459346e-06,1.325062388420482e-06,7.519248185980786e-08,0.0037490266568692915,0.0033432187216760065,0.0224035186453875,0.009773076982882099,0.03377292195493182,4.5021490015591336e-17,7.106660509193714e-06,0.006600558522670131,0.08138058097613775,0.0036435324564641036,0.35975982957613634,1.6808112497819578e-06,0.14590431749820706,-0.0011223745532333849,0.31303080916404724,0.1683527082204819,-0.0019283555448055265,-0.002824728609994054,0.354351282119751,-0.002994957379996776,0.08984185010194777,0.07668526470661162,0.0807090625166893,0.13270407915115356,0.14061886072158813,0.014825724996626375,0.1338690370321274,0.10171002149581908,0.050506070256233215,0.3434045016765594,0.22134861350059507,0.2287621647119522,0.2746641933917999,0.27455383539199824,0.20597271621227264,0.22150874137878415,0.17563726007938385,0.23247320950031275,0.08711137622594835,-2.2940630728385255e-08,-0.0011052519548684359,0.20536723732948306,0.07690611481666565,-0.006428299937397242,0.14044955372810364,-0.006944704335182904,0.16421535611152646,0.09246435761451721,0.13866795599460602,0.050383199006319046,-0.0012944157933816312,0.1445614546537399,0.31252315640449524,0.2954491972923278,0.1705068647861481,-0.0010552386520430446,0.2481523454189301,0.1435074359178543,0.10129246115684509,0.22436827421188354,0.011145986616611479,0.15264847874641418,0.03329817205667496,0.33679249882698054,0.32484099268913263,0.172721192240715,0.07070419192314148,0.3190666735172272,-0.0019196383655071259,0.056933343410491936,0.23338924348354334,0.1742231547832489,0.12084023654460907,0.08356290310621262,0.13368159532546994,0.26205614209175104
Tongue Neoplasms,1.0438790075907939e-38,6.669308867344053e-168,1.0099533183244176e-14,6.03443201388276e-19,0.0,1.1151703555353595e-19,2.9388136672145307e-10,1.7716911956814292e-135,1.0046278281250976e-14,1.7053346240896073e-98,4.309388497289797e-133,2.3074773879049507e-60,1.5131292623168784e-51,9.6036277466223e-36,2.2207772665457768e-146,0.0,3.607449015096645e-73,2.5387325824878612e-118,0.0030808978784755423,1.092749514733959e-262,1.0344917242181105e-45,2.5046631934954018e-123,5.768986471344795e-97,3.5433161549952026e-70,3.837359605474167e-68,3.0872858247405436e-22,9.323614014406913e-05,4.699265275430371e-22,2.4675386577870898e-31,0.0,0.0,1.9296570283632998e-20,1.2073324349550548e-29,1.5351891025477048e-178,1.0788631287855771e-127,0.0,1.0561681201244842e-45,1.0734205678616547e-11,8.192173186708456e-05,8.875412342634656e-19,1.417292264486484e-102,2.755273073847138e-59,4.604390191098873e-241,2.3773579748567848e-07,0.0003720738163768388,1.4977224560021306e-31,7.590394096575279e-133,5.098557371020688e-75,3.494590568903637e-28,3.311914134996962e-207,1.1645740380323597e-256,9.187688565931716e-40,0.0,1.3839625452563196e-128,4.480008097683353e-53,0.0,0.6283155665922221,9.742220702667209e-64,2.357801685874748e-36,2.0534718028258427e-23,4.184472255368674e-282,7.019082485684407e-42,0.23410021525389785,2.8136464020302677e-25,0.01652533188462257,-0.013322389684617521,0.28906977176666254,0.13936135172843933,-0.015998592600226402,-0.016615621745586395,0.39545145630836487,-0.014452019706368446,0.012762686237692833,-0.0018429680494591598,-0.002645182656124234,0.09237127751111986,0.11722756922245023,-0.013784217648208141,0.09973223507404327,-0.0022607785649597645,-0.0060608331114053735,0.3480501770973205,0.40556952357292175,0.0964045077562332,0.21083916723728174,0.18839228153228763,0.05674732849001885,0.09380493313074112,0.06361072510480881,0.10642254352569581,-0.0039814296178519734,-2.2905654262217467e-08,-0.014164552092552185,0.0778699293732643,0.3740902543067932,-0.010180309414863586,0.1469942033290863,-0.01049260515719652,0.040974296629428864,-0.0017909229500219226,0.015613182447850702,-0.0018716364866122606,-0.014798794873058798,0.0030700527131557465,0.3257077634334564,0.4079696536064148,0.04583960771560669,-0.01408697385340929,0.14889006316661832,0.11041459441184995,-0.0026494637131690975,0.11643536388874053,0.3794815540313721,0.024155415594577786,-0.005648950580507517,0.3770779967308045,0.37122371792793274,0.10961274802684785,-0.003961955197155476,0.3122542202472687,-0.013152755796909332,-0.003223503474146128,0.11450658738613127,0.03341302275657654,0.031213849782943726,-0.0028523746877908702,0.018175946548581123,0.41271340847015375
