1.864162832498550415e-02,2.779571413993835449e-01,4.469168186187744141e-01,-8.948892354965209961e-05,-8.198381401598453522e-03,2.442189007997512817e-01,4.333902001380920410e-01,1.553427726030349731e-01,6.466198712587356567e-02,4.300113320350646973e-01,4.050463140010833740e-01,3.283010125160217285e-01,3.935122489929199219e-01,3.950178623199462891e-01,2.415604889392852783e-02,-3.663568990305066109e-03,5.467357859015464783e-02,3.290942609310150146e-01,4.101127386093139648e-01,4.081498980522155762e-01,4.527718424797058105e-01,3.968011140823364258e-01,3.096928894519805908e-01,1.311835944652557373e-01,2.922890335321426392e-02,2.292592227458953857e-01,-9.835883975028991699e-03,-3.771229879930615425e-03,1.138656586408615112e-02,2.161349356174468994e-02,4.298248291015625000e-01,2.977454960346221924e-01
-3.394553437829017639e-02,1.536417603492736816e+00,6.368089914321899414e-01,-4.896953329443931580e-02,-8.055006712675094604e-02,1.224223375320434570e+00,1.496429443359375000e+00,2.519723773002624512e-01,9.366334676742553711e-01,1.408654212951660156e+00,1.578106760978698730e+00,-9.987376630306243896e-03,-9.364590048789978027e-03,1.651200294494628906e+00,5.486010313034057617e-01,-6.426438689231872559e-02,6.756820678710937500e-01,1.551495194435119629e+00,1.537095308303833008e+00,-1.181153208017349243e-02,1.378474354743957520e+00,-1.490144338458776474e-02,1.202571153640747070e+00,5.410035699605941772e-02,-2.568082325160503387e-02,1.162217020988464355e+00,-8.932146430015563965e-02,-5.536386370658874512e-02,-1.590016297996044159e-02,6.564018726348876953e-01,4.815693795680999756e-01,1.392446637153625488e+00
-9.374519810080528259e-03,2.259785383939743042e-01,5.280060768127441406e-01,-1.096994616091251373e-02,-1.314898859709501266e-02,1.560719013214111328e-01,4.116574227809906006e-01,4.766210168600082397e-02,-5.772119853645563126e-03,4.227111935615539551e-01,3.810764551162719727e-01,4.217172265052795410e-01,5.037251710891723633e-01,3.827422261238098145e-01,-1.135361101478338242e-02,-1.316711213439702988e-02,-6.620327476412057877e-03,2.894759476184844971e-01,3.816106319427490234e-01,5.276420116424560547e-01,4.492473602294921875e-01,5.237250924110412598e-01,2.578663229942321777e-01,3.032352030277252197e-02,-8.655919693410396576e-03,1.562201082706451416e-01,-1.784312911331653595e-02,-1.412787940353155136e-02,-1.022308878600597382e-02,-1.200695242732763290e-02,5.219514966011047363e-01,2.509878277778625488e-01
-3.373313695192337036e-02,1.532367348670959473e+00,6.846127510070800781e-01,-4.850828275084495544e-02,-7.913059741258621216e-02,1.212358236312866211e+00,1.520727515220642090e+00,2.573835849761962891e-01,8.923541903495788574e-01,1.416878223419189453e+00,1.581713795661926270e+00,-2.709843218326568604e-03,-2.116021467372775078e-03,1.654981851577758789e+00,5.125818848609924316e-01,-6.348817795515060425e-02,6.498641967773437500e-01,1.557466864585876465e+00,1.537344455718994141e+00,-4.635439720004796982e-03,1.393281459808349609e+00,-7.627554237842559814e-03,1.214407920837402344e+00,6.753100454807281494e-02,-2.579804696142673492e-02,1.155837178230285645e+00,-8.914220333099365234e-02,-5.509013682603836060e-02,-1.624487712979316711e-02,6.163405776023864746e-01,5.293874740600585938e-01,1.396981835365295410e+00
4.287288486957550049e-01,4.422121644020080566e-01,-8.572578663006424904e-04,3.826100528240203857e-01,9.146159887313842773e-02,5.343612432479858398e-01,4.349252879619598389e-01,6.294353008270263672e-01,5.615894794464111328e-01,3.860173523426055908e-01,4.084447026252746582e-01,-7.935418747365474701e-03,-1.212712842971086502e-02,3.649061620235443115e-01,5.472996234893798828e-01,2.945844531059265137e-01,5.452210903167724609e-01,4.127444326877593994e-01,4.369033575057983398e-01,-1.802166365087032318e-02,3.695417046546936035e-01,-2.243886701762676239e-02,4.785999655723571777e-01,5.273947715759277344e-01,4.503115117549896240e-01,4.784409105777740479e-01,1.497779190540313721e-01,3.265313506126403809e-01,4.529529213905334473e-01,5.910657644271850586e-01,-7.638153620064258575e-03,4.529070854187011719e-01
7.074164152145385742e-01,1.848193407058715820e-01,-1.561098545789718628e-02,6.952596902847290039e-01,3.811628520488739014e-01,3.953209221363067627e-01,1.944967806339263916e-01,7.863441705703735352e-01,4.786784052848815918e-01,1.382295191287994385e-01,1.246589496731758118e-01,-5.665265023708343506e-03,-1.124375499784946442e-02,4.271127283573150635e-02,5.845642089843750000e-01,6.195714473724365234e-01,5.462716817855834961e-01,1.443592756986618042e-01,1.725210249423980713e-01,-1.793148368597030640e-02,1.291453838348388672e-01,-2.308407239615917206e-02,3.346186876296997070e-01,7.290793657302856445e-01,7.081746459007263184e-01,3.406468331813812256e-01,4.929209053516387939e-01,6.392241120338439941e-01,6.847320199012756348e-01,6.068367362022399902e-01,-2.073045447468757629e-02,2.248978018760681152e-01
5.755335092544555664e-01,4.516492187976837158e-01,-7.149939425289630890e-03,5.354323387145996094e-01,1.895926296710968018e-01,5.945947766304016113e-01,4.372284114360809326e-01,7.576951980590820312e-01,6.360635161399841309e-01,3.657158613204956055e-01,3.985269069671630859e-01,-1.184422243386507034e-02,-1.744497753679752350e-02,3.305627405643463135e-01,6.579984426498413086e-01,4.373797774314880371e-01,6.421608328819274902e-01,4.167906641960144043e-01,4.282470345497131348e-01,-2.416501753032207489e-02,3.496295809745788574e-01,-2.927865460515022278e-02,5.193370580673217773e-01,6.578887701034545898e-01,5.935323834419250488e-01,5.232266783714294434e-01,2.886208891868591309e-01,4.720636010169982910e-01,5.961363911628723145e-01,6.986020803451538086e-01,-1.469477731734514236e-02,4.650354981422424316e-01
1.806337237358093262e-01,1.303255110979080200e-01,1.464601457118988037e-01,1.664106547832489014e-01,5.330801755189895630e-02,1.701350212097167969e-01,1.945711374282836914e-01,2.970566153526306152e-01,1.399283409118652344e-01,2.243406325578689575e-01,1.783260554075241089e-01,1.456206738948822021e-01,1.694059520959854126e-01,1.484154611825942993e-01,1.349615454673767090e-01,1.296197474002838135e-01,1.362713873386383057e-01,1.280292123556137085e-01,2.043696343898773193e-01,1.501720249652862549e-01,2.200358510017395020e-01,1.267082542181015015e-01,1.837665140628814697e-01,2.484935820102691650e-01,1.774325668811798096e-01,1.534734368324279785e-01,6.646934896707534790e-02,1.337898820638656616e-01,1.641865670680999756e-01,1.496432870626449585e-01,1.309801489114761353e-01,1.539904475212097168e-01
4.203976392745971680e-01,2.873894870281219482e-01,-4.400828387588262558e-03,3.905444443225860596e-01,1.449390351772308350e-01,3.948310017585754395e-01,2.737736999988555908e-01,5.719224214553833008e-01,4.407820105552673340e-01,2.639566659927368164e-01,2.610245048999786377e-01,-5.838371813297271729e-03,-8.807018399238586426e-03,2.100584506988525391e-01,4.535641074180603027e-01,3.180634975433349609e-01,4.419260323047637939e-01,2.468333840370178223e-01,2.931548058986663818e-01,-1.396482717245817184e-02,2.460879981517791748e-01,-1.814216002821922302e-02,3.453502655029296875e-01,4.878719747066497803e-01,4.296530485153198242e-01,3.482646644115447998e-01,2.132849395275115967e-01,3.442345857620239258e-01,4.286462366580963135e-01,4.865742921829223633e-01,-9.286254644393920898e-03,2.970131933689117432e-01
1.266265809535980225e-01,6.180236339569091797e-01,2.717681527137756348e-01,6.889333575963973999e-02,-1.572074554860591888e-02,5.762674808502197266e-01,6.591248512268066406e-01,4.023482501506805420e-01,4.628124833106994629e-01,6.145563125610351562e-01,6.459205150604248047e-01,6.057020649313926697e-02,5.917267501354217529e-02,6.362114548683166504e-01,3.557246327400207520e-01,-1.633140491321682930e-03,3.953054249286651611e-01,6.161750555038452148e-01,6.505163311958312988e-01,2.683945000171661377e-02,6.053330302238464355e-01,-4.185303987469524145e-04,5.697629451751708984e-01,2.979295253753662109e-01,1.495549082756042480e-01,5.357145071029663086e-01,-1.704664342105388641e-02,1.723616570234298706e-02,1.720809042453765869e-01,4.027171730995178223e-01,2.013208270072937012e-01,5.924248695373535156e-01
