,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
7SK,0.0003965463501058042,4.2355358108479094e-11,1.4763601509608574e-24,5.328858750415763e-97,4.5578641744824775e-33,0.0,9.469944611784416e-25,8.718844296278992e-15,1.4526724820349383e-209,7.637413232765576e-21,0.0,7.662592388287686e-19,0.0,0.6182025929622479,0.00017240796888242393,0.0,5.6294228318558255e-39,7.255914060418718e-05,0.0005453140360652706,1.6035565072081386e-12,5.09669663988217e-80,9.805665191785768e-06,2.5486454098059508e-05,0.0,8.253066366680534e-37,2.1274317311973584e-06,0.0003232872294103411,0.0,6.100661604775203e-21,0.07487500472218633,2.6219019784912406e-06,1.5468743020748793e-10,3.644403351270787e-30,4.158119716773963e-06,4.230871188310577e-06,0.0,0.00866472073443021,0.062192349105393605,0.04119007159260962,0.0,0.0015153880113791703,4.084696761487913e-13,0.0,0.0010632461005765808,0.001019411539835478,0.00010377870749135684,2.6158648896321214e-06,2.6668718505201964e-134,9.53987638819925e-81,1.122420670246781,5.365689539526856e-06,0.0,0.0,1.9825974325228066e-23,8.24270679901882e-05,2.3766792266962945e-16,0.6330456528729232,0.01957433116324451,0.847987855741513,2.2717650684843535e-11,0.020363090478669094,3.628850064096152e-05,0.0,3.162669918768112e-08,0.0455460175871849,-0.024656642228364944,0.5642609596252443,-0.022925030440092087,0.26289635896682734,-0.00739530473947525,0.3984473347663879,0.33500027656555176,-0.02277711592614651,-0.01389920152723789,-0.0010084465611726046,0.6022191047668457,0.2676028907299042,-0.029821246862411492,-0.008265380747616293,0.24280390143394465,0.013132406398653982,0.3998652100563049,-0.004584677051752806,0.21927616000175482,0.17588362097740173,-0.030798567458987236,0.022248072549700737,0.30023747682571406,0.21590399742126465,0.5932079553604125,0.2639477252960205,-0.01890461705625057,0.6143642663955688,-0.017541084438562393,0.33403241634368896,-0.015111473388969896,-0.005255717784166337,-0.004074614029377698,0.3423932194709778,0.6378610134124756,-0.010615428909659384,0.44236284494400013,0.17038996517658234,-0.011676811613142489,0.5646467208862304,-0.0019943520892411475,-0.0009213261655531826,-0.0034195415209978815,0.7395534515380859,-0.0002901051193475723,-0.0284277256578207,0.5062721371650695,-0.010692435316741465,-0.001735487952828407,0.6162269711494446,0.5339269042015076,0.3854451775550842,-0.01591075398027897,0.11805310845375057,0.6783427596092224,0.7114912271499634,0.6154149174690248,0.2466064393520355,0.4853879511356353,0.6313539743423461,0.20779721438884732,0.3847589194774628,0.5309441089630127
ADAMTS9-AS2,0.34032489222469436,2.998086048523901e-46,3.1935971216416154e-05,3.283202580720204e-54,2.726859087555316e-32,0.0,2.2265155691230413e-197,1.0808622581719999e-241,1.5037116111582057e-142,1.0405027133073321e-55,0.0,1.7363867438232503e-20,0.0,1.0085944508838482e-150,1.2417168476561748e-09,0.0,4.374948288819867e-103,4.327202623106088e-37,5.891599999213619e-12,1.5527326908147784e-19,9.901341586540425e-156,1.0340878987961886e-41,3.3175215393493705e-147,0.0,7.907948700310392e-19,6.13583624324044e-243,0.0,6.581857329738468e-65,3.459021664699062e-23,0.0,6.833124361495075e-33,7.939482022256388e-10,3.9657190476069813e-78,0.0,1.2595154833223593e-105,0.0,5.426804821541364e-90,1.626867316886292e-43,0.0,0.0,2.0269263439765804e-21,2.6967651277711087e-06,0.0,3.7323766567329954e-163,1.516408130378462e-07,1.0902766065819642e-32,4.921528786451822e-15,0.43819435228145115,1.8256720820090991e-06,3.4273420400571626e-07,0.0028224663101124063,0.0,0.0,3.6440566525464775e-107,5.456512990406603e-12,8.140718375029347e-22,5.4777308011846786e-74,5.612072006102261e-281,0.0,2.1970353695138933e-12,0.0,2.4939654390246945e-78,3.8024486051309776e-17,2.3493800823047763e-54,0.26546418666839594,0.5369834303855896,0.2562198340892792,0.5687536001205444,-0.0006032005185261368,0.338374137878418,0.042006611824035645,0.2288860231637955,0.5522149801254272,0.5558923482894897,0.5653389692306519,0.23731350898742676,0.1739194244146347,0.2878176271915436,0.40528467297554016,0.25375887751579285,0.2377082407474518,0.2167634218931198,0.3553729951381684,0.259935587644577,0.37318077683448797,0.5269449949264526,0.21778835356235504,0.2502872049808503,0.2539154291152954,0.06916110217571259,0.26788461208343506,0.5317411422729491,0.21236979961395264,0.5567672252655028,0.21638053655624387,0.5301051139831543,0.3189159333705902,0.5496625304222107,0.036699689924716956,0.2590683698654174,0.3395152688026428,0.28960117697715765,0.2533800005912781,0.5688435435295105,0.25173795223236084,-0.004784596152603625,0.4846807718276978,0.32775312662124634,0.2691228985786438,0.3392851650714874,0.2554253935813904,0.28867304325103754,0.18236255645751956,0.4026173651218414,0.23452161252498624,0.24834540486335754,0.34641820192337036,0.5660901665687561,0.4285640120506288,0.19134944677352902,0.21107625961303714,0.240384891629219,0.1954689621925354,0.2728271484375,0.1719091534614563,0.2616636157035828,0.25379940867424006,0.2455579936504364
ATP6V1G2-DDX39B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268755742281708e-10,0.0,0.0,4.83586611162878e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2625483656380916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011573899537324905,-0.01820224523544312,0.34565687179565424,-0.02156206779181957,0.8529366254806519,-0.030289500951766968,0.8291754722595215,0.10809999704360962,-0.02032859995961189,-0.023143399506807327,-0.00990811549127102,0.42307049036025995,0.702521562576294,-0.017969520762562752,-0.01019709836691618,0.11128200590610504,0.14965277910232544,0.5209304690361023,-0.00854174979031086,0.10536848008632661,0.014478940516710278,-0.019981529563665393,-0.00387401576153934,0.1756942719221115,0.09699572622776031,0.7091609835624695,0.10554351657629012,-0.021009910851716995,0.40234422683715826,-0.014165657572448254,0.5719028115272522,-0.024111101403832432,-0.006301360670477153,-0.004356902092695236,0.7455388307571411,0.16815227270126343,-0.0029250390361994505,-0.002392246620729565,0.08157299458980559,-0.01997562684118748,0.3392043709754944,0.785143494606018,-0.020557163283228878,-0.006992436479777099,0.42709130048751837,-0.011481759138405325,-0.021215228363871567,0.22149990499019623,0.3041856586933136,-0.02206024527549744,0.2971526384353638,0.487585186958313,-0.004190825857222079,-0.018058875575661656,-0.015904866158962246,0.3615141808986663,0.3531559109687805,0.2982161343097687,0.3801586031913757,0.3977504074573517,0.4248539507389069,0.2014278471469879,0.19103670120239258,0.3424482047557831
ATXN8OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974762281507786,0.5580551624298095,0.14858180284500122,0.7004794478416443,0.16115134954452515,0.43032288551330566,-0.0007828738889656962,0.7215313911437988,-0.003643423318862915,0.1010187417268753,0.12247069925069808,0.4697450995445251,0.04634028673171997,0.779057502746582,-0.025952313095331192,0.4809889197349548,-0.011802486144006252,0.5892848968505859,0.8649955987930298,0.4877789020538329,-0.015227301977574822,0.6304159164428712,0.03789091110229492,-0.0257087741047144,-0.008835624903440475,-0.016144439578056335,0.5498111248016357,-0.013529933057725426,0.2837679088115692,0.11600655317306517,0.3670720756053925,0.8367835283279419,0.257470965385437,0.4607092440128326,0.4658290147781372,0.7593837976455688,0.5691938400268554,-0.018591338768601414,0.3721545338630676,-0.019369693472981446,0.1884760409593582,0.7149462699890136,0.43875864148139954,0.25773316621780396,0.4957458376884461,0.6372941732406616,-0.01804187148809433,-0.028529319912195206,0.06679071485996248,0.39355722069740295,0.12850818037986755,0.15186168253421786,0.788557231426239,0.3654592931270599,0.16510984301567075,0.306069403886795,0.3206572234630585,0.3424896597862244,0.1568364202976227,0.7734365463256837,0.011093392968177795,0.1537327617406845,-0.012566245160996912,0.6819785237312317,0.7269822359085083
BACE1-AS,0.0009630931945393421,5.833788612502469e-41,2.7078892429367014e-25,1.144848023436017e-136,1.9980088690543722e-08,0.0,0.0,5.1153913667282285e-14,0.0,1.7021431160948026e-44,0.0,0.2740147481031212,0.0,1.9302938619452325e-21,1.7924312950512225e-14,0.0,1.3453141975888778e-11,0.016696023153301844,2.8890242871069665e-50,2.812196326372125e-24,1.2843389474009945,0.006449204657924622,3.9521997144527934e-47,0.0,6.281511418150399e-115,8.799876416427836e-14,5.865886109105704e-59,4.1288938791602295e-50,2.173722217605787e-57,4.440535480624704e-93,4.6731060171314216e-07,0.0,1.019079162456099e-27,2.632067647225101e-287,1.954145199210115e-08,0.0,0.020089801719396123,1.8648465794847028e-12,1.4365192102164497e-09,0.0,1.145672761003509e-94,0.0,0.0,1.720484754211644e-20,0.0,0.0010039207200328733,2.8767404495259047e-24,4.2789345883807717e-234,1.5115537327524305e-20,8.373254303919844e-15,5.7385963272501525e-201,0.0,0.0,0.041400551472712474,0.5853217861063064,3.385268961879103e-14,5.944883512338141e-25,1.7641315365595872e-151,7.158726977632437e-168,1.087738858580672e-09,0.03644936188218513,1.8790485662621497e-13,4.196974996895378e-05,8.591899329520848e-10,0.28902593255043024,-0.019308138638734818,0.7811704874038696,-0.015948666259646416,0.17941142618656158,-0.002159909112378955,0.4948551654815674,0.27795428037643427,-0.018301282078027725,-0.007804861757904292,0.1961637139320373,0.4741225838661194,0.4245602190494537,-0.04350708425045013,0.135755255818367,0.1394512206315994,0.2447449415922165,0.6437214612960817,0.1757698804140091,0.09097924828529358,0.451537162065506,-0.028835391625761986,-0.009929166175425051,0.19093805551528928,0.08846025168895721,0.6205088496208191,0.14664991199970243,-0.007334914989769458,0.5321979522705078,-0.0038150623440742493,0.5601415634155273,-0.004064395558089018,0.1393732726573944,0.14303521811962128,0.4909920692443848,0.8608458042144774,-0.024143546819686886,0.6287880539894104,0.028327833861112595,-0.003913845866918564,0.781685471534729,-0.0001486122637288645,0.1339106410741806,0.18637928366661072,0.8988665342330932,-0.008133274503052235,-0.04059930890798569,0.4668982028961181,-0.0038579308893531557,0.08451653271913528,0.5902000069618225,0.7425661087036132,0.5739522576332092,-0.009769929572939873,0.28543078899383545,0.695522964000702,0.7401208877563475,0.586633324623108,0.5056961774826049,0.3556071817874908,0.5547488331794738,0.06873062998056413,0.637738049030304,0.7588893175125121
BANCR,0.03636332703976504,0.0023423778336403144,9.149212617853063e-07,0.0009298090246352061,0.0005415165574144782,0.0,0.871748470418728,0.10849703998792747,0.00920450910275715,4.078571214001079e-06,0.0,0.0005572995743063526,0.0,4.623684129899531e-09,0.011858474066160102,0.0,0.004244074176647219,0.0006751638378610698,0.02219646258265385,0.0007021716140243598,0.007183426228713988,0.06637861895716603,0.018349769554858165,0.0,1.2784924256551874e-10,0.06052734026832189,0.8144829717362327,5.847764884236797e-12,0.0008110680099202988,0.00037513028477788654,0.12864954566081382,0.04105984243202712,0.09180816391823553,9.117356241386363e-05,0.015354450724209977,0.0,0.12148808250806906,0.10807286811464809,0.2896740758993968,0.0,0.004799109229402797,0.009736740767356094,0.0,0.000521943516777522,0.003026534202199943,0.1739082182979256,3.5633433896631335e-05,1.0482690282329672e-11,0.005890741338176432,0.36178241887567425,0.0009223677673334753,0.0,0.0,0.005372589948574039,0.03299873157782409,4.064568000028292e-06,0.001684735896188034,0.033848043754639755,0.0004449636376885048,0.0024991747159593828,0.35867826024890287,0.014385287205130631,1.1479974986781716,0.00016944939629922378,0.08359931409358977,0.5547668933868409,0.10608790814876556,0.5937034487724303,-0.026813594624400135,0.4707587361335754,-0.03578275069594383,0.28216469287872314,0.5968073010444641,0.6346229314804077,0.4649468064308166,0.2666654884815216,-0.02265556529164314,0.4875430762767792,0.2584468424320221,0.3156425654888153,-0.0041582686826586715,-0.01105721481144428,0.22633787989616394,0.3517728745937348,0.19702005386352536,0.5595002174377441,0.3266213536262512,0.3003722429275513,0.3481792211532593,-0.012697999365627762,0.36333006620407104,0.5371838808059692,0.2255114316940308,0.5133620500564575,-0.016692450270056725,0.5738978385925293,0.20761936902999878,0.43086791038513184,-0.03730937466025352,0.2021690309047699,0.5019052028656006,0.2852116525173187,0.360948383808136,0.637184739112854,0.11141561716794968,-0.047049582004547126,0.5074618458747864,0.202014833688736,0.18133313953876493,0.4928720891475677,0.4320661127567291,0.3164128363132477,-0.0014204524923115969,0.4617785513401032,0.2634917497634888,0.019263312220573425,0.326622873544693,0.6213631629943848,0.436500608921051,0.1946607530117035,0.2175609916448593,0.27280402183532715,-0.014756667427718641,0.2757026255130768,0.18310111761093134,0.3132282197475433,0.09507136791944504,0.07914406806230546
BC040587,0.0010706313182483286,9.802368200139568e-33,1.2340153197628918e-11,5.442166907921828e-05,7.233676651658767e-08,0.0,7.770996998534993e-20,0.00020923476775041013,0.39524362169912697,3.061861193948597e-17,0.0,2.4835097768489378e-26,0.0,3.867404134641818e-12,5.005236332646996e-10,0.0,3.4050102769768865e-11,0.0034703418092476694,5.4948698806197635e-08,1.0787092553154693e-09,2.2707359866915908e-182,5.715518087037382e-10,3.110398117529123e-05,0.0,0.0,0.34074234367119793,0.35400722772328946,8.070467977685338e-55,4.459060462395807e-06,5.835510118029769e-156,8.441449569031735e-09,6.431773264708401e-10,1.6354472371261362e-26,1.1469860825788275e-22,2.0695691255711145e-18,0.0,0.11668763689626942,0.0013705945229983084,9.686035963318003e-16,0.0,2.2732407052750813e-21,2.428860995381114e-13,0.0,1.7604838494716e-41,1.0985673505536937e-07,0.004155093245971595,3.433128319008466e-85,5.73045443100083e-168,0.000486884067985256,0.24506377383830155,3.2227628817219714e-219,0.0,0.0,3.93655418302869e-06,3.094013174715543e-262,1.0365413842559746e-11,2.6917455511167123e-70,2.840972053173442e-45,0.017939259732319312,7.98612828390083e-17,0.000599194215442229,1.6985194111237333e-21,1.2599809007433993e-06,2.8719180768524276e-12,0.6365783214569092,0.41899412870407104,0.5919895172119141,0.4540500044822693,0.31830915808677673,0.11613134294748305,0.5264281630516052,-0.013056658208370207,0.3621811270713806,0.3519031703472137,0.6781764030456543,-0.013068917207419874,0.6665717959403992,-0.004920408595353365,0.6864659786224365,-0.016410058364272114,0.650443971157074,0.7587038278579712,0.6634855866432189,-0.01850908808410168,0.7129629850387572,0.2972399294376373,-0.022426906973123554,-0.01604548655450344,-0.018781090155243874,0.3376930356025696,-0.017573602497577667,0.5660401582717896,-0.006490990053862333,0.6610237360000609,0.7323314547538757,0.5245696902275084,0.6383924484252929,0.6787609457969666,0.5864740014076233,0.4528261423110962,-0.004399361554533243,0.29923152923583984,-0.02009998634457588,0.41563308238983154,0.6071404218673705,0.3287506103515625,0.4125467538833618,0.6619513034820557,0.4800810217857361,-0.009897912852466106,-0.009136258624494078,-0.006982180755585432,0.4887517988681793,0.24087995290756226,-0.001653508865274489,0.6641470789909362,0.3172509968280792,0.3993096053600311,0.39413857460021967,0.1558505892753601,0.1766306161880493,-0.0010631881887093186,0.7097607254981994,-0.01237436570227146,-0.0029198788106441498,-0.015567304566502575,0.6438459157943726,0.6282265186309814
BCAR4,0.025813208946703154,1.189755376495129e-31,1.386122551153136e-11,0.0004272933836117201,6.331150861534528e-10,0.0,2.185357171950188e-09,1.0659264404450319e-05,0.3413738151898126,8.776712798851252e-10,0.0,3.7838287215950634e-05,0.0,1.6465797029290512e-13,6.050749839143982e-09,0.0,5.857891552385163e-11,0.007150067605929663,0.028006439758560184,4.720653485555105e-10,4.150096904506453e-182,0.0003421480788676102,5.359806467067864e-05,0.0,1.0288681910295372e-145,0.40361388273022963,0.22451837141657366,1.8741106055747393e-19,3.078233556996536e-05,1.7610818576513647e-152,3.968617668584921e-09,7.259927436786597e-05,1.343886042555196e-16,2.0876857452210572e-22,7.583020412065203e-07,0.0,0.5277076734603261,0.011897993377575182,0.0001984139613018157,0.0,5.784503671216269e-11,0.0003687836943998845,0.0,7.274112830742579e-18,0.0012979706261269032,0.00012762052171859929,4.70380490762275e-20,2.0567524343589737e-15,0.003370408147020294,0.02249057668978517,9.40546844989059e-47,0.0,0.0,0.0025001182947217713,1.2739622526700964e-10,0.0,1.316541204932105e-21,6.785211157546416e-09,0.07876051958988484,1.7539700294279822e-16,0.003310655270063466,0.001315830266876774,1.5410522176083728e-05,2.6925367967687455e-05,0.6156761646270752,0.6554574370384216,0.4700941443443297,0.7149973511695862,-0.01997099258005619,0.43061321973800654,-0.0025610371958464384,-0.005776368081569672,0.6230639815330505,0.6574081182479858,0.8463410139083863,-0.021123170852661126,0.1990453004837036,0.17679402232170105,0.7870664000511169,-0.00912637263536453,0.5173069238662719,0.4380214810371399,0.7442890405654907,-0.00995703786611557,0.7454516887664795,0.5406582355499268,-0.008585171774029732,-0.013055515475571156,-0.01042874064296484,-0.0034950196277350187,-0.008187869563698767,0.8008817434310913,-0.01484042126685381,0.8518284559249879,0.3550065755844116,0.8024022579193115,0.6964799165725708,0.8007575273513795,0.06372079253196716,0.4924767911434173,0.12664312124252317,0.4483738243579865,-0.010157108306884764,0.7031537890434264,0.488818109035492,-0.023971036076545715,0.6712943911552429,0.7296553254127502,0.3693161606788635,0.13537456095218658,0.1392821669578552,-0.0037943571805953975,0.28908783197402954,0.5053595304489136,-0.0030635490547865625,0.4227069020271301,0.4808503091335297,0.6678738594055176,0.6193221211433411,0.09033247828483583,0.12637916207313535,-0.0019024640787392853,0.43504631519317627,-0.020151916891336445,-0.013686803169548513,-0.013932920061051842,0.5734082460403442,0.4840290248394013
BCYRN1,0.4122058851559597,1.814373939298639e-05,0.001713855731482249,0.0003190691046625104,0.3467022377724136,0.0,2.308928167103495e-05,0.0006912507481492412,1.189089254804413e-22,5.545395500556078e-08,0.0,0.054326820245641415,0.0,2.1696708177923136e-07,0.00733833782032175,0.0,0.006365589875363457,0.0062500885211066995,0.0020458982247245137,0.000192679446610018,0.013535799920609413,0.16507030367264844,0.020392910301339495,0.0,1.342751649301862e-06,0.0018269679539361736,0.036552061535338215,7.896683412165065e-05,2.0057641102415504e-05,0.0001618918851917967,2.5657327600157185,0.005871444447305294,7.81304423718613e-05,1.399398972266398e-16,0.01887962531691114,0.0,0.002438015168030221,0.049190639233205165,0.18978921077672728,0.0,9.471438809033723e-05,0.00059905835314974,0.0,0.0013032492447949723,0.21049563314501404,0.12136196448348421,1.807234021300962e-05,0.05574339863852995,0.02873735035567295,0.3788258812484738,0.009337179623158219,0.0,0.0,0.006395443695859886,0.09493252882502756,0.0001395189368407894,0.0007861923904160336,0.00018974696589139624,9.818220473319888e-05,0.004149880781851011,0.3153303132111669,0.0009652099791607568,0.03117859178112533,8.162424874889682e-05,0.17000067234039304,0.5255032181739808,0.261936604976654,0.58193439245224,-0.040343813598155975,0.5242395401000977,-0.035353075712919235,0.4009034633636474,0.5835024118423461,0.6563904285430908,0.5544058680534362,0.37242591381073,-0.02207512967288494,0.3656558096408844,0.32453057169914246,0.4041400253772736,0.021735468879342083,-0.0021921799052506685,0.2843799889087677,0.41287907958030706,0.33830511569976807,0.5209460854530334,0.3623409271240233,0.38856491446495056,0.4103259444236755,-0.009844817221164705,0.43978869915008545,0.5298521518707277,0.33754545450210566,0.5045698881149293,-0.00894885789602995,0.5719844698905945,0.2437243163585663,0.4930140972137452,-0.035105522722005844,0.4257755279541017,0.4340864717960358,0.5018399357795715,0.40293627977371216,0.6537646651268005,0.2585706114768982,-0.0584767460823059,0.591648817062378,0.2573070526123047,0.35333481431007385,0.5240255594253539,0.35316899418830877,0.4732614755630493,-0.010775802657008173,0.5456399321556091,0.40788853168487543,0.1380968391895294,0.5435084104537965,0.6188687086105347,0.5635600686073303,0.31220000982284546,0.3509737551212311,0.4129287004470825,-0.005314079113304615,0.3679578304290771,0.27801209688186646,0.35256531834602356,0.2367630898952484,0.22757187485694885
BDNF-AS,0.0,0.0,0.0,0.0,0.0,0.0,7.213203230676231e-237,3.2058816534273163e-158,1.4218106648606206,0.04785631497755678,0.0,0.00116187033140111,0.0,0.0,0.058580660321763275,0.0,0.0,0.08924527475695783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3255200880331505e-57,0.0,0.0,9.503508169364928e-08,0.8340711152051912,0.0,0.0,0.0,0.0,0.0,0.001669102909707414,0.0,0.0,0.0,0.0,0.0,0.0,6.778480264782894e-15,0.0,0.0,3.335188741984291e-09,0.0,1.1645576584561313e-221,0.06027943485161256,0.0,0.0,0.0,2.940923741668244e-47,0.0,1.842546048912434e-145,1.0873861982036051e-67,0.0,0.0,0.0,0.0,0.0,6.799681766859599e-20,1.4405445768699662e-36,0.5431363582611084,-0.011682629585266113,0.6582072973251343,-0.014936153776943682,1.3550399541854858,-0.051974870264530175,1.5307351350784302,-0.036101855337619775,-0.024519039317965508,-0.032653205096721656,0.16748270392417908,-0.011306527070701122,1.491545081138611,-0.05206814408302308,0.37873625755310053,-0.041717715561389916,0.7893859148025512,1.2626056671142576,0.38437956571578974,-0.04505474865436554,0.4710551798343658,-0.02595224976539612,-0.05760486796498297,-0.034191932529211044,-0.04568184167146683,0.999846279621124,-0.04696919396519661,0.012213923037052155,-0.0033763626124709845,0.16643330454826355,1.3388291597366333,-0.008942339569330214,0.405545175075531,0.2556663751602173,1.525471329689026,0.24497106671333316,-0.04582038521766663,-0.010150754824280739,-0.04881606623530387,-0.023141417652368542,0.6866715550422668,1.474080443382263,-0.01826511137187481,0.4170407056808472,0.5083473920822144,-0.06418626010417938,-0.05796582624316216,-0.027758080512285233,0.8613836169242857,-0.03459075465798377,-0.01115813385695219,0.9712921380996704,-0.0126614635810256,-0.02052599564194679,-0.015059788711369038,0.1792781203985214,0.16086794435977936,-0.010623312555253504,1.124171495437622,-0.013012816198170185,0.05790042132139205,-0.03029228188097477,0.6244267821311951,0.7269383668899535
