,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Huntington Disease,1.4810052863116567e-05,3.9849421578013144e-09,9.056529007560909e-21,3.444435407228891e-06,6.410478076134468e-05,0.0,0.0005988615795142465,0.00045103812241009206,0.06885661475911793,3.873041859238653e-06,0.0,3.189077720288733e-17,0.0,4.707820198226266e-90,0.44829093313372126,0.0,1.4145123284403025e-33,0.5411450393062477,1.9001714563809034e-13,5.771447203113712e-09,4.242177063719392e-110,1.6413957602807538e-18,1.0511784363726828e-28,0.0,1.7428034860489117e-41,5.270515587175823e-12,2.7886713986786654e-17,0.0,1.7021174643029577e-13,4.3038824277960675e-07,0.9877504073993137,1.695770460301961e-14,9.667302400197658e-19,3.359360057955247e-11,1.4058420050650384e-21,0.0,0.6116700045413173,2.154122441971093e-08,1.8980951668088182e-17,0.0,4.581266366683535e-17,3.346964899404634e-12,0.0,0.16871341142496876,1.7962343057057573e-09,4.008943205881085e-10,0.10986404196204341,3.535431313113512e-24,0.00019856280019575173,0.005951680433362747,1.600719086176646e-08,0.0,0.0,0.004133977794351791,7.106939906086603e-21,2.8504936854671237e-10,0.00991848563657943,1.0950009363301959e-23,7.34806786270622e-41,1.6100017617640038e-08,1.2427998999628818e-07,8.583577672367906e-09,0.056387405378328696,0.02079339238246803,0.2710710763931274,-0.022792786359786987,0.4563719034194945,-0.017438439652323723,0.4833308756351471,-0.00901832617819309,0.657697856426239,-0.004319426603615284,-0.02231249026954174,-0.013247770257294176,0.07978881895542143,0.11381845921278,0.6056479215621948,-0.022705612704157826,-0.0020105477888137106,-0.016778420656919483,0.25775048136711126,0.6345767378807068,0.1363935023546219,-0.017282037064433098,0.2394565641880035,-0.0274833869189024,-0.041773900389671326,-0.0014951139455661178,-0.019707772880792614,0.6794947385787964,-0.016143148764967915,-0.007934111170470715,0.1952040493488312,-0.005968807265162468,0.6246505975723267,-0.008776127360761164,0.14106446504592896,0.054692566394805915,0.6105889081954956,0.3056084513664246,-0.01919879950582981,0.14370656013488767,-0.022003894671797756,-0.00939672440290451,0.4965337216854096,0.4475613832473754,-0.0069063007831573495,0.18352442979812625,0.428410679101944,-0.028861790895462043,-0.028763243928551674,-4.348456786829047e-05,0.16968218982219696,-0.007756750565022231,0.19445061683654785,0.6318183541297911,0.11164333671331406,-0.01251034904271364,-0.0015093028778210282,0.3326257467269897,0.31253269314765925,0.19411167502403257,0.5291048288345337,0.06823049485683441,0.279459685087204,-0.013609811663627625,0.4504452049732208,0.4825621545314789
Mental Disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929092435956312,4.122605019107415e-09,0.0,2.9184993994498738e-139,0.0,0.0,2.3242489406729266e-13,0.0,0.0,1.2081389059327863e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013511943879295637,0.0,0.0,0.0,0.0,0.0,7.624759526485923e-211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907130874630027e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650673985481263,-0.01373996865004301,0.271099716424942,-0.009074721485376358,1.10723078250885,-0.0418153703212738,0.9453487992286682,-0.04084950312972069,-0.021959861740469926,-0.024947885423898697,-0.008462945930659771,-0.017198812216520306,0.8908599615097047,-0.009796542115509512,0.008153337985277176,-0.0500563345849514,0.5004258155822754,0.7549181580543519,0.24200229346752164,-0.049693189561367035,0.16488990187644958,-0.023832831531763077,-0.08105354011058806,-0.03162872791290284,-0.05085665732622146,0.8361508846282959,-0.050420202314853675,-0.004218842834234238,-0.013668115250766276,0.10980086028575896,0.7920406460762024,-0.0070891003124415874,0.32149627804756165,0.012973742559552193,0.8921425342559814,-0.0008149556815624236,-0.017564672976732254,-0.024904338642954826,-0.05663004517555236,-0.020562561228871342,0.35330069065093994,1.1355295181274414,-0.0365600511431694,0.35204485058784485,0.20419037342071533,-0.06905271857976913,-0.02689051069319248,-0.03899207711219788,0.6054942607879639,-0.04027760773897171,-0.014782572165131569,0.6851098537445068,-0.023559598252177245,-0.01646285504102707,-0.03294460475444793,0.005109429359436035,-0.0037821114528924227,-0.011956356465816496,0.6174413561820984,-0.020202791318297383,-0.0011457443470135331,-0.04145782813429832,0.3243549764156341,0.39732503890991205
Schizophrenia,8.537152529467554e-10,0.0,0.0,3.0680102222391166e-180,1.1640051221359035e-81,0.0,0.0,1.2195971899082175e-101,0.01624128576892328,0.009320444337029265,0.0,0.11294128309902572,0.0,0.0,0.24911960388952095,0.0,0.0,0.450966760470165,1.4406490367223835e-17,0.0,0.0,0.0,2.4799226024448845e-154,0.0,0.0,2.662926002096414e-10,0.0022791622691368907,0.0,0.0,0.06377343163255411,0.9636760984678205,0.0,0.0,0.0,1.8229453904961615e-12,0.0,0.05197659622023591,0.0,2.7835031747645227e-12,0.0,8.729894853416607e-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0528699768309848e-222,1.900772890385599,3.617769489795615e-120,0.0,0.0,7.885323765894391e-05,1.8109204332256385e-05,0.0023682353939956983,1.1672847952396469e-41,5.405222469183117e-284,0.0,0.0,1.15093227473013e-05,0.0,3.756806892221397e-08,9.028089997646889e-05,-0.015090066008269785,-0.03335537016391754,0.006547614932060243,-0.02949229814112186,1.1407393217086794,-0.050357069820165634,0.7206702232360838,-0.028542513027787205,-0.03548313304781914,-0.03984763473272324,-0.03596629574894905,-0.0015009023481979964,0.6534748077392577,0.04838824272155762,-0.033246319741010666,-0.024295108392834663,0.04172896593809128,0.28453046083450323,-0.020902605727314946,-0.02318909764289856,-0.025075379759073254,-0.03179579973220825,-0.04288937523961067,-0.013889466412365438,-0.024322686716914173,0.6776737570762634,-0.026741577312350277,-0.032959580421447754,0.019849777221679688,-0.025092294439673424,0.3084717094898224,-0.035418771207332604,-0.01037604734301567,-0.030005250126123425,0.572285771369934,-0.019172882661223408,-0.0015341505641117694,-0.03865930810570717,-0.026519512757658962,-0.04022249579429626,0.048961222171783454,1.0772266387939453,-0.05189015343785286,-0.010334339924156666,-0.0005803019157610834,-0.042781062424182885,-0.010317927226424215,-0.02314010821282864,0.4114863276481629,-0.04941494017839432,-0.005540162324905396,0.2572776973247528,-0.0421113446354866,-0.03477004915475845,-0.05006643012166023,0.1136549711227417,0.04408091306686401,-0.006150217261165381,0.17242754995822904,-0.001254959381185472,0.13075557351112368,-0.013857143931090832,-0.0051344851963222035,0.026282044127583504
Testicular Neoplasms,1.0019862415676004,0.0,0.0,6.143421025118274e-168,1.9578189048171953e-54,0.0,1.0011256144323386e-210,1.0535392450030295e-285,0.0,0.0,0.0,1.4777428912331105e-22,0.0,0.0,0.012352525072475695,0.0,1.6978001925753172e-205,8.912206466404801e-27,7.568929622138774e-26,0.0,0.0,0.001452275174257133,2.985087529947437e-164,0.0,0.0,5.732141057663885e-22,9.670535613604712e-37,0.0,0.13412317827603593,0.006192911211002267,4.3762550664676975e-70,2.5281037148907357e-123,6.594524784327029e-238,2.711108934591294e-09,1.138176819535965e-81,0.0,1.0996410339462857e-38,0.014765180868060135,2.2121706208054053e-29,0.0,1.5085271744023429e-18,0.0,0.0,0.0,2.0288172902407897e-12,8.274816832257909e-15,2.041004099461835e-07,0.0,0.0,6.7627531938587454e-18,0.0,0.0,0.0,5.935968503327924e-187,1.0786504813529717e-103,0.0,0.0,3.140675199490938e-29,1.8894638999875383e-09,1.565345187391501e-72,7.615829798639679e-51,1.4284846485200067e-12,3.015192350135832e-25,8.410408386229143e-82,-0.014209605753421785,-0.02975494600832462,0.18931329250335693,-0.025298843160271648,0.7267684340476989,-0.01166319753974676,0.3812012672424317,0.17579267919063568,-0.02809496596455574,-0.02123779058456421,-0.02115178108215332,0.42016535997390747,0.2711783647537232,0.14507971704006195,-0.030113250017166138,0.14767375588417053,-0.017840627580881115,0.03679557889699936,-0.028111312538385395,0.1535140573978424,-0.01639586128294468,-0.020303005352616317,-0.0009494658443145453,0.23953868448734286,0.138756662607193,0.552152693271637,0.13235273957252502,-0.025639867410063744,0.4748138785362244,-0.029326332733035088,0.010011291131377218,-0.026095191016793248,-0.024961842224001884,-0.022795436903834343,0.23777802288532254,0.2025303840637207,0.21233859658241272,0.03076393529772759,0.126913845539093,-0.022807909175753597,0.1880760788917541,0.5787004232406616,-0.021196380257606503,-0.02323472872376442,0.25205576419830317,0.001597568392753601,0.08037906885147095,0.2550852596759796,0.04224289953708649,-0.012645331211388111,0.38125401735305786,0.13058766722679138,-0.0027741913218051195,-0.021120039746165276,-0.01485253032296896,0.5043628215789795,0.4631889760494232,0.37392979860305786,-0.0009918367723003028,0.4064384698867798,0.5179217457771301,0.210620179772377,0.052410777658224106,0.09675614535808563
Endometrial Neoplasms,0.23202778999473447,0.06555490351695001,0.03763214337472935,7.993084096414891e-07,0.003055276698737194,0.0,0.016300332492007488,0.7359604584972368,1.7427597556495972e-35,2.5153469108287e-10,0.0,0.0,0.0,9.409630955857998e-72,0.0,0.0,0.12632636315688214,0.021541349910659417,0.029962971150088433,0.007713263571988155,6.873595447678147e-35,4.878940705904468e-05,0.12103222337395737,0.0,0.0003643028735922521,0.11019046647287524,3.2784998858181005e-05,7.883918631247231e-131,1.6100698832837286e-05,0.0010551534025199445,0.0025179728345901893,0.33919201335728033,4.887116839464232e-11,6.455210509827722e-19,0.04394072253017758,0.0,5.757832714685619e-05,0.0007556441950976537,3.759904437286685e-05,0.0,1.9552446013829475e-07,0.004695083449142584,0.0,0.0017630687481846178,0.07429884924737425,7.855518518668564e-05,0.03834218071308149,9.053601009925832e-05,0.016371428542319284,0.0006351533870074602,0.0031943612744738123,0.0,0.0,0.00013358526965473984,0.0007676341729208701,0.00015841752520513115,0.027422883691386273,0.0061545494166384464,3.1927177622266094e-09,0.042371476487033544,6.679742951570124e-05,0.6438143139191911,0.2828853194507636,0.08423046424473454,0.25184834003448486,0.4662542939186096,0.2376275360584259,0.473678171634674,-0.050248254090547555,0.625022292137146,-0.03284616023302079,0.4179346859455109,0.498769223690033,0.5832514762878418,0.42924538254737854,0.27024081349372864,-0.032502975314855576,0.19757173955440518,0.33923429250717163,0.3088991045951843,0.08091779053211212,-0.006944422610104084,0.2522986531257629,0.29626226425170893,0.30626881122589117,0.4968322515487671,0.3119259178638458,0.3032811880111694,0.27765765786170965,-0.020545396953821186,0.3443187773227692,0.5282594561576844,0.2699049115180969,0.4022958874702454,-0.01041057985275984,0.5108588337898254,0.20536834001541135,0.40115752816200256,-0.027416383847594258,0.36015981435775757,0.30551058053970337,0.42864885926246643,0.31905317306518555,0.5637160539627076,0.2188951075077057,-0.04811696335673332,0.5899621844291688,0.21521230041980743,0.2531570792198181,0.4617866277694701,0.256969928741455,0.36277362704277044,-0.016721261665225026,0.5835768580436707,0.2630992531776428,-0.00048589147627353674,0.4351934492588044,0.5355259776115417,0.536487340927124,0.17383682727813723,0.23358824849128726,0.2901944518089294,0.0271817110478878,0.2531647682189941,0.1737968623638153,0.24500879645347595,0.2700394392013549,0.20973533391952515
"Carcinoma, Renal Cell",0.8158226632925264,0.05475106013552123,0.0031917732910347104,6.462410139230991e-06,0.01643835788936308,0.0,0.012948928494552321,0.17939490759206572,2.3670543421684244e-06,0.12174770936674224,0.0,0.2994524739815373,0.0,0.0007924739443426551,0.06683901358620922,0.0,0.09360947332405026,0.01506104637590335,0.03803938043961187,0.05431306776385014,3.35803191361117e-07,0.0001318306212105033,0.6671398058153467,0.0,0.07441894583430742,0.004949623933884955,5.1277752581253024e-05,3.887768470864767e-06,0.004850718550455574,0.006719878126159788,0.005012988007619676,0.05049292171154884,0.00045010990800745993,3.2897843939530923e-06,0.020475135099535254,0.0,0.05638118744745302,0.03362663917365468,0.049816750219771284,0.0,0.6523643591059298,0.0,0.0,0.10866519727225858,0.3115370040535319,0.002451173173286419,0.13620318785097726,0.0015895079241255502,0.0195206569699351,0.04571092482224528,0.023838786684676008,0.0,0.0,0.0009044165839859972,0.13887823124495605,0.025862574674328478,0.2769789865019143,0.0009308872200200722,1.4092662021923621e-07,0.0782683944374619,0.015448643087120252,0.3593386553026233,0.005318876661417132,0.20107487344801922,0.2211124151945114,0.5473496913909912,0.17535528540611267,0.5399041771888733,-0.050918459892272956,0.6982508301734924,-0.03909335285425185,0.4257775545120239,0.5797841548919677,0.6742623448371887,0.4545900523662567,0.2674169540405273,-0.03862811997532845,0.29896968603134155,0.33505725860595703,0.3566665649414062,0.037911705672740936,-0.013708784244954586,0.2429524809122085,0.34722432494163513,0.2798997163772583,0.5933406352996826,0.36056539416313166,0.3315368294715881,0.3212626278400421,-0.027070453390479088,0.3874191641807556,0.5875985622406006,0.2362086772918701,0.4332799315452576,-0.01580336503684521,0.5607972145080568,0.1926548033952713,0.4235200583934784,-0.034962333738803864,0.2901080250740051,0.41494569182395935,0.407361775636673,0.3766987323760986,0.6543284654617308,0.15470992028713226,-0.0479559563100338,0.6577518582344055,0.19371022284030914,0.18633601069450376,0.537300705909729,0.3478896617889404,0.34080421924591064,-0.01704360358417034,0.6543938517570496,0.20315045118331906,-0.008411739952862263,0.43515032529830927,0.6316800713539124,0.57926344871521,0.10087670385837555,0.16072866320610046,0.2520925104618072,-0.004193856846541166,0.25656825304031367,0.1270017921924591,0.3060328662395477,0.20901399850845337,0.1420672833919525
Prostatic Neoplasms,0.21823551452519943,0.006950340417396282,0.0038901438525342307,0.20988390193835654,0.011811687404384333,0.0,0.030557551121044732,0.05013254380146744,0.00011551101964603801,0.02810658972531735,0.0,3.317899855351424e-05,0.0,0.0010229093733385992,0.16275375636031952,0.0,0.038034469752559495,0.11007547349641245,0.0009708101191865771,0.008487337997309389,3.770423915894507e-05,0.10741516110373237,0.29251183159463373,0.0,0.006543857274171899,0.4039009390235847,0.002878358515387101,2.297768466720537e-06,0.019737523365577457,0.007126102554093438,0.014925216945070829,0.0,0.06001777484482992,0.0001591861413331489,0.39258405793546775,0.0,0.006962863155068172,0.023981789032424608,0.46498706580207033,0.0,0.029717775750786483,0.016236894372898266,0.0,0.13077500481626705,0.1653847015406913,0.003830745350947514,0.021138191385448667,0.0002717265095901651,0.7608862309846011,0.0489861930604014,0.20175953183580692,0.0,0.0,0.09254970349298706,0.001478076270732771,0.08951382244811129,0.002598518828395992,0.14666784903604937,1.8690550507556671e-06,0.0007220054439975569,1.6459396888569533,0.012133440828901861,0.11176503122641089,0.18357624075288723,-0.012595360167324543,0.1823303699493408,0.05773623660206795,0.18154919147491452,-0.004858902189880609,0.4442422688007354,-0.025094557553529736,0.4828558564186095,0.22991149127483365,0.3315786123275757,0.09490091353654861,0.4980241060256959,-0.030649805441498756,0.343314528465271,-0.007095993962138892,0.4981828331947327,-0.030119081959128376,-0.03357832506299019,-0.017857663333415985,0.4944624602794648,-0.008899339474737646,0.30751305818557734,0.4449131190776825,0.4759848713874817,0.4653365314006804,-0.0064987936057150355,0.4956611990928649,0.17083331942558289,0.4814955592155457,0.003631282597780228,-0.03605111688375472,0.14767783880233762,-0.019625028595328328,0.040407832711935036,-0.03370827063918113,0.2149945795536041,0.4761354923248291,0.2562792897224426,0.5124030113220215,0.29609817266464233,0.027411658316850662,-0.013645905070006849,0.32416912913322443,-0.020312830805778503,0.12700094282627103,0.5387036204338074,0.3534150421619415,0.467500239610672,-0.021635457873344418,0.401775449514389,0.3929737210273743,-0.02363260649144649,0.24141456186771396,0.2966420650482178,0.29918491840362543,0.3556967079639435,0.37631815671920776,0.41622674465179443,-0.029324075207114213,0.4967100620269775,0.40193456411361694,0.4817472398281097,-0.004754894413053989,-0.0066448808647692195
Adenocarcinoma of Lung,0.46747857646292246,0.01825448338730096,0.09438622222859955,1.1107493264662604e-05,0.08048440808964488,0.0,0.002926125207290365,0.07191353168911052,1.6000078331499422e-17,1.2034327153517844e-10,0.0,2.9326452914834455e-12,0.0,6.467971637247802e-72,0.29063824373173824,0.0,0.10203046483748662,0.10055068644824101,0.028518722767719502,0.04648147874725564,1.8602764830682088e-36,0.00021602871261802508,0.010039724580842966,0.0,0.0024223569276061504,0.03453871941349123,0.0022796936700327816,3.0190612227305015e-147,0.000502347471558035,2.7514762314583445e-05,0.031445792740382186,0.01275439344376307,5.525100537838626e-44,1.941056529150384e-22,0.6320911858709075,0.0,3.727203515380857e-07,7.486460596135428e-07,0.000757535560255082,0.0,1.0781476108178202e-15,2.5414022297828205e-06,0.0,0.016919904120482804,5.6180725494895165e-05,1.1689478130281756e-07,0.1358636455934666,3.91343487776991e-12,0.009225695514840305,0.00024112061787052676,0.05044657811346711,0.0,0.0,1.7972662462498018e-06,0.07116282686346294,0.08291535619210108,0.14140239092125229,0.00026264617704650973,1.4535397971935813e-12,0.0031094682401565455,4.221290396395637e-05,0.0001119812778474448,0.11776265415897212,0.1897615716479703,0.1664752960205078,-3.2708048820495605e-06,0.3764405846595764,0.016812026500701904,-0.000704908394254744,0.30916300415992737,0.1287544369697571,0.33556714653968805,0.03701433911919594,0.18067085742950437,0.20466566085815427,0.4298280477523804,0.07752469927072524,0.09153298288583757,0.031223770231008526,0.2313234955072403,-0.0027439831756055355,0.18043056130409243,0.02949269488453865,0.24302491545677185,0.18526187539100647,0.04240570217370986,0.11291411519050598,0.3245318531990051,0.20404353737831118,0.3176276087760925,0.2412648499011993,0.12500400841236112,0.4717645645141601,-0.0008265111828222872,0.15710240602493286,0.10400047898292542,-0.0010898784967139363,0.14940962195396423,0.09005845338106155,0.3759650588035584,0.22745347023010254,0.337625652551651,0.2436407208442688,0.1977657377719879,0.3690136075019837,-0.00885862298309803,0.2631723284721374,0.003366835415363312,0.401660829782486,0.2618395090103149,0.07952317595481871,0.35094743967056274,-0.015955841168761253,0.29096162319183344,0.399782657623291,0.2547786831855774,0.31383487582206726,0.1632443070411682,0.2793252170085907,0.457477480173111,0.4637259840965272,0.42973792552948,0.16536840796470642,0.39772778749465937,0.4663951396942138,0.26884523034095764,0.30884554982185364,0.2962619960308075
"Leukemia, Myeloid, Acute",0.05126436693275288,0.09533118216239835,0.37609148244500146,1.1515529092944157e-08,0.00022854263360643534,0.0,0.0021932900275614658,0.04562755014127344,1.5320850450126828e-42,1.2219975493775913e-14,0.0,1.2181785812367844e-19,0.0,2.335115502113699e-83,0.3673465543927591,0.0,0.14925814400998996,0.0006935068656644595,0.009200877981883841,0.019936997083340357,5.018993106706134e-36,2.6655101340693803e-05,3.573274551370348e-07,0.0,1.9189662122796604e-20,0.005282448614713887,4.2100654586540615e-07,7.544357884630409e-211,1.5743382249775176e-05,1.6736801117917712e-07,0.00011088809625702331,0.0007874505909561807,1.0796403181433546e-16,1.9635259908708638e-247,0.12196566871106633,0.0,5.468377370875574e-07,0.0006637271175764851,1.2888633151949051e-08,0.0,6.524567887402996e-16,2.4330916035185554e-08,0.0,0.004202902610412374,0.0011647579339810206,0.00015432013859547028,0.11972516357935004,2.0991520209266695e-46,0.35440480379065975,0.003104301263314175,0.49505034614845217,0.0,0.0,3.838966034119231e-10,1.3239899173380664e-06,0.010397299566755194,0.0005757742452198261,0.00017152856837911607,9.81566960055373e-14,0.00012163872699943199,0.00010127545765925211,0.000470678160048943,0.3658099301739606,0.001528076945652747,0.1345299631357193,0.19461144506931302,0.2767130732536316,0.2094627618789673,-0.011104265227913857,0.4833414554595948,-0.0075735198333859435,0.43588632345199585,0.21900032460689542,0.3526194393634796,0.26425489783287043,0.44176328182220453,-0.012328632175922394,0.1139298528432846,0.09867557883262633,0.3482033610343933,-0.00407108711078763,-0.00011764839291572571,0.06712590157985687,0.3344636857509613,0.179606556892395,0.23800617456436166,0.18667718768119806,0.3884572386741639,0.3020470440387725,0.078477144241333,0.3546151220798492,0.2669243514537811,0.45031726360321034,0.14105826616287231,-0.0025808122009038925,0.24443045258522034,0.026901420205831524,0.2015705406665802,-0.01078249793499708,0.4119952917098999,0.2538645267486572,0.4107004404067993,0.3218572437763214,0.3507269620895386,0.2751840054988861,-0.01585251651704311,0.4111466407775879,0.04647335782647133,0.3221856355667114,0.34911274909973145,0.1277114450931549,0.4232041835784912,-0.015298607759177681,0.448188990354538,0.426430881023407,0.08207337558269501,0.41143348813056957,0.3286032080650329,0.4217386841773986,0.3890670835971832,0.43056550621986395,0.4551892280578612,0.01536012440919876,0.4124799966812134,0.3920472264289856,0.3004043102264404,0.22529494762420654,0.20754170417785645
Gallbladder Neoplasms,2.9226326054123064e-05,0.0028585675218405224,0.5680789186386279,0.0011742707368503774,0.06097747585623293,0.0,0.0017355174385768714,0.028372744411223946,0.0,0.11109018589159554,0.0,0.00010758177817608821,0.0,0.005109039095184737,0.28441081244193434,0.0,0.21897361312541616,0.0015909774571102161,0.03107234522365891,0.014001539700264763,8.954069953264079e-07,6.186610890064507e-06,0.018761329739169864,0.0,4.780434505122459e-14,0.0006411800061098408,1.7212770286686536e-10,1.4428066806148236e-05,0.04619610502794782,9.419272790478932e-05,0.15490091523192992,0.024880704079771734,3.595238967650026e-06,1.0709211812435344e-17,0.014611092379758644,0.0,2.6088633036837907e-05,1.7247229521251409e-09,0.0,0.0,7.126048118849563e-05,0.006193963435676449,0.0,0.12509548526153383,0.36534330019046246,4.1739443671049955e-07,0.012182511241215216,3.613410297898487e-08,0.007718377659373582,1.8522560143043996e-06,0.005143705165969283,0.0,0.0,3.448522193130325e-09,0.1583467791847296,0.0066862705243251426,0.04471243172468001,2.9600997673777042e-06,1.886015533444324e-10,1.4234495456863944e-07,2.43309824693769e-07,0.18600510739166648,0.07445706082807052,0.42726493359109013,0.33981105685234064,0.5509313344955444,0.15833762288093564,0.5467043519020081,-0.023898852989077565,0.3588239550590515,-0.01367323286831379,0.07138539850711824,0.5385192632675171,0.5223296880722045,0.3804324269294739,-0.005586995277553797,-0.010605073533952238,0.34432411193847656,0.4488151669502258,-0.0021342188119888306,0.3199446499347687,0.10329291224479677,0.4058906733989716,-0.000987811363302171,0.3401406407356263,0.5407604575157166,0.0820014625787735,-0.0006121277692727745,-0.00149171135853976,-0.010297215543687345,0.02672908082604408,0.6067928075790405,-0.007398969028145075,0.5640403032302856,0.0972403809428215,0.5793643593788146,0.4041900634765625,0.4580620229244232,-0.004440287593752146,0.07663950324058531,0.34470364451408386,0.11240790784358977,0.03483313322067261,0.5103613138198854,0.15799885988235474,-0.01567625440657139,0.390858769416809,0.39647811651229853,0.1121738702058792,0.20239374041557312,0.3275545537471771,-0.0017838008934631942,0.11965155601501465,0.33054134249687195,-0.011632591485977171,0.10106417536735535,0.1395905315876007,0.5165056586265564,0.2839193940162658,-0.01583954505622387,-0.013068792410194872,-0.007049514446407557,0.20086604356765747,-0.005220180843025446,-0.013019985519349575,0.010126993060112,0.2714942395687103,0.21413201093673703
Colonic Neoplasms,0.00405402998194724,0.014016128905998262,0.03433480659204215,2.3581586400688095e-05,0.02133783456372539,0.0,0.00500611956472061,0.7768122686851678,2.9451540949582373e-06,3.228985239443349e-11,0.0,2.779532386803986e-09,0.0,0.0,0.2102467794191876,0.0,0.159487415374014,0.041643292861693146,0.012093378277283247,0.15458042566212804,0.00016827406387558225,0.005669956593007957,0.015255270808006998,0.0,8.516891072185805e-15,0.06480614415714228,5.9720157101652665e-06,2.0682531592845382e-05,0.0,0.0015233724535812943,0.0,0.041975099388471264,0.00035784955950964416,5.881581318484785e-06,0.056581373634808314,0.0,0.00011439890312831711,3.0504789638829474e-05,0.0008131531940970837,0.0,9.178214353031985e-08,1.5212558710981229e-05,0.0,0.2517604406301009,0.08874394446332298,0.0004696416959816418,0.07849416009140776,1.952636944525635e-16,0.034205818901913036,0.0046081839523996965,0.00851665714271468,0.0,0.0,0.00015739200458871384,0.002291935954247524,0.026474297487047955,0.03709350896509029,0.007377962209608041,5.211901509915429e-10,0.0011228460145007173,0.006926854079165715,0.007096879265755738,0.25227205911211154,0.10223035912271744,0.15246741473674774,0.3989492952823639,0.15977656841278076,0.3924296200275421,-0.030813014134764675,0.5242989659309388,-0.0257752425968647,0.3699699640274048,0.42339158058166493,0.5014055967330932,0.31914618611335754,0.29342192411422724,-0.026325244456529617,0.28834211826324463,0.227806881070137,0.3100283145904541,0.0032017882913351055,-0.010441024787724016,0.1458226591348648,0.3096027374267578,0.18517330288887024,0.4467443227767943,0.3016732931137085,0.31053805351257324,0.28398096561431885,-0.013205289840698242,0.33040016889572144,0.4417689740657806,0.27772241830825806,0.30518522858619684,-0.011891519650816917,0.41120591759681696,0.1165836974978447,0.3043011724948883,-0.02431309036910534,0.236303448677063,0.38904631137847906,0.3001319766044617,0.33872008323669434,0.4859771132469178,0.1442226767539978,-0.030848255380988118,0.4760454893112183,0.1112184077501297,0.1786476969718933,0.4487178325653076,0.30071491003036493,0.3134500980377197,-0.013031396083533762,0.4827329814434052,0.22638531029224396,-0.0048500047996640205,0.310575395822525,0.4762859940528869,0.4164006412029266,0.1668942421674728,0.20776890218257904,0.26749563217163086,-0.0037159048952162266,0.2840957641601562,0.19656068086624146,0.292409896850586,0.1565405428409576,0.11296507716178895
