6.026271730661392212e-02,4.314962774515151978e-02,4.352351129055023193e-01,5.780361890792846680e-01,1.562890708446502686e-01,-1.372932177037000656e-02,-9.230047464370727539e-03,2.476673573255538940e-01,6.770758628845214844e-01,4.424604773521423340e-01,-1.930702850222587585e-02,6.582673788070678711e-01,7.365408539772033691e-02,4.956874251365661621e-01,2.406975924968719482e-01,5.573482513427734375e-01
1.057086605578660965e-02,3.750418722629547119e-01,6.827158927917480469e-01,8.133895397186279297e-01,1.192887499928474426e-01,1.033441498875617981e-01,1.980422735214233398e-01,2.245249301195144653e-01,1.078248262405395508e+00,8.053401112556457520e-01,4.284612834453582764e-02,1.051077008247375488e+00,-2.670249959919601679e-04,7.717274427413940430e-01,5.648386478424072266e-01,7.140283584594726562e-01
-2.738113701343536377e-02,7.545976042747497559e-01,-2.912347577512264252e-02,-3.729504719376564026e-02,-3.594053536653518677e-02,1.128819465637207031e+00,1.061798930168151855e+00,-5.492354556918144226e-02,-2.343438379466533661e-02,-1.700880378484725952e-02,1.165861964225769043e+00,-2.435385994613170624e-02,-3.234330564737319946e-02,-2.299283631145954132e-02,2.674157917499542236e-01,-5.330816656351089478e-02
-2.739450708031654358e-02,7.170419692993164062e-01,3.550008237361907959e-01,3.601450622081756592e-01,-2.097001299262046814e-02,7.120334506034851074e-01,7.765110135078430176e-01,-2.399537153542041779e-02,4.072284698486328125e-01,4.617617726325988770e-01,6.827271580696105957e-01,3.948742151260375977e-01,-2.875340543687343597e-02,4.130110740661621094e-01,5.736086368560791016e-01,2.291173785924911499e-01
-2.213742583990097046e-02,5.757118463516235352e-01,9.569595754146575928e-02,5.269528925418853760e-02,-1.948146522045135498e-02,7.495596408843994141e-01,7.911083698272705078e-01,-2.919021248817443848e-02,-1.479891012422740459e-03,1.100509911775588989e-01,7.271255850791931152e-01,-1.443365239538252354e-03,-2.333981730043888092e-02,1.240385919809341431e-01,3.543775975704193115e-01,-6.143053062260150909e-03
1.334690153598785400e-01,-4.477264825254678726e-03,8.146228790283203125e-01,1.012074828147888184e+00,2.800527215003967285e-01,-4.894241318106651306e-02,-3.494399785995483398e-02,4.859372973442077637e-01,1.134385824203491211e+00,8.360251188278198242e-01,-5.564815551042556763e-02,1.106329917907714844e+00,1.490012556314468384e-01,8.918839097023010254e-01,3.830256164073944092e-01,9.879935383796691895e-01
-4.946383088827133179e-02,9.172829985618591309e-01,3.045998215675354004e-01,2.729772031307220459e-01,-4.634561762213706970e-02,1.052828073501586914e+00,1.107755780220031738e+00,-5.224097892642021179e-02,2.137430161237716675e-01,4.319449663162231445e-01,1.039553761482238770e+00,2.100493460893630981e-01,-5.100449547171592712e-02,3.782139420509338379e-01,6.902646422386169434e-01,1.005365699529647827e-01
-5.967107415199279785e-02,8.610655069351196289e-01,9.927202463150024414e-01,9.975486993789672852e-01,-4.166883230209350586e-02,5.959995985031127930e-01,8.145425915718078613e-01,-3.379215672612190247e-02,7.582616806030273438e-01,1.124193787574768066e+00,5.330561995506286621e-01,7.559773921966552734e-01,-5.696165561676025391e-02,1.064765334129333496e+00,1.006503582000732422e+00,8.352955579757690430e-01
3.345194160938262939e-01,-1.122682169079780579e-02,7.569109201431274414e-01,9.435141086578369141e-01,4.971804022789001465e-01,-5.066348984837532043e-02,-3.479180485010147095e-02,6.511077880859375000e-01,1.116408944129943848e+00,7.227252721786499023e-01,-5.937408283352851868e-02,1.088956713676452637e+00,3.406268358230590820e-01,8.171533942222595215e-01,2.935773134231567383e-01,9.462665915489196777e-01
-1.008470654487609863e-01,1.770653367042541504e+00,-4.172961041331291199e-02,-7.201474159955978394e-02,-1.160298362374305725e-01,2.503425121307373047e+00,2.492328882217407227e+00,-1.559954732656478882e-01,-9.115742892026901245e-02,-1.379513647407293320e-02,2.571777105331420898e+00,-9.036225080490112305e-02,-1.089145168662071228e-01,-3.518539667129516602e-02,8.200743794441223145e-01,-1.039728149771690369e-01
-6.274213641881942749e-02,1.243851184844970703e+00,7.140281796455383301e-01,6.304216384887695312e-01,-5.169709399342536926e-02,1.173238515853881836e+00,1.348904132843017578e+00,-5.446881055831909180e-02,5.250509381294250488e-01,9.290566444396972656e-01,1.118358254432678223e+00,5.150097608566284180e-01,-6.323835253715515137e-02,7.816145420074462891e-01,1.073408722877502441e+00,3.985381126403808594e-01
5.449045822024345398e-02,1.115330681204795837e-01,1.127557039260864258e+00,1.308576107025146484e+00,2.683055996894836426e-01,-4.903417453169822693e-02,-2.868493832647800446e-02,5.057914853096008301e-01,1.471478581428527832e+00,1.193186163902282715e+00,-5.723657831549644470e-02,1.444601535797119141e+00,8.441059291362762451e-02,1.204351067543029785e+00,6.238198876380920410e-01,1.285056948661804199e+00
